ID,_PetName,PetLevel,SoulStoneQuantity,NcgQuantity
1014,Forest Lil' Fenrir,61,10,0
1014,Forest Lil' Fenrir,62,10,0
1014,Forest Lil' Fenrir,63,10,0
1014,Forest Lil' Fenrir,64,10,0
1014,Forest Lil' Fenrir,65,10,0
1014,Forest Lil' Fenrir,66,10,0
1014,Forest Lil' Fenrir,67,10,0
1014,Forest Lil' Fenrir,68,10,0
1014,Forest Lil' Fenrir,69,10,300
1014,Forest Lil' Fenrir,70,10,0
1014,Forest Lil' Fenrir,71,10,0
1014,Forest Lil' Fenrir,72,10,0
1014,Forest Lil' Fenrir,73,10,0
1014,Forest Lil' Fenrir,74,10,0
1014,Forest Lil' Fenrir,75,10,0
1014,Forest Lil' Fenrir,76,10,0
1014,Forest Lil' Fenrir,77,10,0
1014,Forest Lil' Fenrir,78,10,0
1014,Forest Lil' Fenrir,79,10,300
1014,Forest Lil' Fenrir,80,10,0
1014,Forest Lil' Fenrir,81,10,0
1014,Forest Lil' Fenrir,82,10,0
1014,Forest Lil' Fenrir,83,10,0
1014,Forest Lil' Fenrir,84,10,0
1014,Forest Lil' Fenrir,85,10,0
1014,Forest Lil' Fenrir,86,10,0
1014,Forest Lil' Fenrir,87,10,0
1014,Forest Lil' Fenrir,88,10,0
1014,Forest Lil' Fenrir,89,10,300
1014,Forest Lil' Fenrir,90,10,0
1014,Forest Lil' Fenrir,91,10,0
1014,Forest Lil' Fenrir,92,10,0
1014,Forest Lil' Fenrir,93,10,0
1014,Forest Lil' Fenrir,94,10,0
1014,Forest Lil' Fenrir,95,10,0
1014,Forest Lil' Fenrir,96,10,0
1014,Forest Lil' Fenrir,97,10,0
1014,Forest Lil' Fenrir,98,10,0
1014,Forest Lil' Fenrir,99,10,300
1014,Forest Lil' Fenrir,100,10,0
1021,Hurt BlackCat,1,10,0
1021,Hurt BlackCat,2,10,0
1021,Hurt BlackCat,3,10,0
1021,Hurt BlackCat,4,10,0
1021,Hurt BlackCat,5,10,0
1021,Hurt BlackCat,6,10,0
1021,Hurt BlackCat,7,10,0
1021,Hurt BlackCat,8,10,0
1021,Hurt BlackCat,9,10,60
1021,Hurt BlackCat,10,10,0
1021,Hurt BlackCat,11,10,0
1021,Hurt BlackCat,12,10,0
1021,Hurt BlackCat,13,10,0
1021,Hurt BlackCat,14,10,0
1021,Hurt BlackCat,15,10,0
1021,Hurt BlackCat,16,10,0
1021,Hurt BlackCat,17,10,0
1021,Hurt BlackCat,18,10,0
1021,Hurt BlackCat,19,10,60
1021,Hurt BlackCat,20,10,0
1021,Hurt BlackCat,21,10,0
1021,Hurt BlackCat,22,10,0
1021,Hurt BlackCat,23,10,0
1021,Hurt BlackCat,24,10,0
1021,Hurt BlackCat,25,10,0
1021,Hurt BlackCat,26,10,0
1021,Hurt BlackCat,27,10,0
1021,Hurt BlackCat,28,10,0
1021,Hurt BlackCat,29,10,60
1021,Hurt BlackCat,30,10,0
1021,Hurt BlackCat,31,10,0
1021,Hurt BlackCat,32,10,0
1021,Hurt BlackCat,33,10,0
1021,Hurt BlackCat,34,10,0
1021,Hurt BlackCat,35,10,0
1021,Hurt BlackCat,36,10,0
1021,Hurt BlackCat,37,10,0
1021,Hurt BlackCat,38,10,0
1021,Hurt BlackCat,39,10,60
1021,Hurt BlackCat,40,10,0
1021,Hurt BlackCat,41,10,0
1021,Hurt BlackCat,42,10,0
1021,Hurt BlackCat,43,10,0
1021,Hurt BlackCat,44,10,0
1021,Hurt BlackCat,45,10,0
1021,Hurt BlackCat,46,10,0
1021,Hurt BlackCat,47,10,0
1021,Hurt BlackCat,48,10,0
1021,Hurt BlackCat,49,10,60
1021,Hurt BlackCat,50,10,0
1021,Hurt BlackCat,51,10,0
1021,Hurt BlackCat,52,10,0
1021,Hurt BlackCat,53,10,0
1021,Hurt BlackCat,54,10,0
1021,Hurt BlackCat,55,10,0
1021,Hurt BlackCat,56,10,0
1021,Hurt BlackCat,57,10,0
1021,Hurt BlackCat,58,10,0
1021,Hurt BlackCat,59,10,60
1021,Hurt BlackCat,60,10,0
1021,Hurt BlackCat,61,10,0
1021,Hurt BlackCat,62,10,0
1021,Hurt BlackCat,63,10,0
1021,Hurt BlackCat,64,10,0
1021,Hurt BlackCat,65,10,0
1021,Hurt BlackCat,66,10,0
1021,Hurt BlackCat,67,10,0
1021,Hurt BlackCat,68,10,0
1021,Hurt BlackCat,69,10,60
1021,Hurt BlackCat,70,10,0
1021,Hurt BlackCat,71,10,0
1021,Hurt BlackCat,72,10,0
1021,Hurt BlackCat,73,10,0
1021,Hurt BlackCat,74,10,0
1021,Hurt BlackCat,75,10,0
1021,Hurt BlackCat,76,10,0
1021,Hurt BlackCat,77,10,0
1021,Hurt BlackCat,78,10,0
1021,Hurt BlackCat,79,10,60
1021,Hurt BlackCat,80,10,0
1021,Hurt BlackCat,81,10,0
1021,Hurt BlackCat,82,10,0
1021,Hurt BlackCat,83,10,0
1021,Hurt BlackCat,84,10,0
1021,Hurt BlackCat,85,10,0
1021,Hurt BlackCat,86,10,0
1021,Hurt BlackCat,87,10,0
1021,Hurt BlackCat,88,10,0
1021,Hurt BlackCat,89,10,60
1021,Hurt BlackCat,90,10,0
1021,Hurt BlackCat,91,10,0
1021,Hurt BlackCat,92,10,0
1021,Hurt BlackCat,93,10,0
1021,Hurt BlackCat,94,10,0
1021,Hurt BlackCat,95,10,0
1021,Hurt BlackCat,96,10,0
1021,Hurt BlackCat,97,10,0
1021,Hurt BlackCat,98,10,0
1021,Hurt BlackCat,99,10,60
1021,Hurt BlackCat,100,10,0
1022,Shine Muscat Dongle,1,10,0
1022,Shine Muscat Dongle,2,10,0
1022,Shine Muscat Dongle,3,10,0
1022,Shine Muscat Dongle,4,10,0
1022,Shine Muscat Dongle,5,10,0
1022,Shine Muscat Dongle,6,10,0
1022,Shine Muscat Dongle,7,10,0
1022,Shine Muscat Dongle,8,10,0
1022,Shine Muscat Dongle,9,10,100
1022,Shine Muscat Dongle,10,10,0
1022,Shine Muscat Dongle,11,10,0
1022,Shine Muscat Dongle,12,10,0
1022,Shine Muscat Dongle,13,10,0
1022,Shine Muscat Dongle,14,10,0
1022,Shine Muscat Dongle,15,10,0
1022,Shine Muscat Dongle,16,10,0
1022,Shine Muscat Dongle,17,10,0
1022,Shine Muscat Dongle,18,10,0
1022,Shine Muscat Dongle,19,10,100
1022,Shine Muscat Dongle,20,10,0
1022,Shine Muscat Dongle,21,10,0
1022,Shine Muscat Dongle,22,10,0
1022,Shine Muscat Dongle,23,10,0
1022,Shine Muscat Dongle,24,10,0
1022,Shine Muscat Dongle,25,10,0
1022,Shine Muscat Dongle,26,10,0
1022,Shine Muscat Dongle,27,10,0
1022,Shine Muscat Dongle,28,10,0
1022,Shine Muscat Dongle,29,10,100
1022,Shine Muscat Dongle,30,10,0
1022,Shine Muscat Dongle,31,10,0
1022,Shine Muscat Dongle,32,10,0
1022,Shine Muscat Dongle,33,10,0
1022,Shine Muscat Dongle,34,10,0
1022,Shine Muscat Dongle,35,10,0
1022,Shine Muscat Dongle,36,10,0
1022,Shine Muscat Dongle,37,10,0
1022,Shine Muscat Dongle,38,10,0
1022,Shine Muscat Dongle,39,10,100
1022,Shine Muscat Dongle,40,10,0
1022,Shine Muscat Dongle,41,10,0
1022,Shine Muscat Dongle,42,10,0
1022,Shine Muscat Dongle,43,10,0
1022,Shine Muscat Dongle,44,10,0
1022,Shine Muscat Dongle,45,10,0
1022,Shine Muscat Dongle,46,10,0
1022,Shine Muscat Dongle,47,10,0
1022,Shine Muscat Dongle,48,10,0
1022,Shine Muscat Dongle,49,10,100
1022,Shine Muscat Dongle,50,10,0
1022,Shine Muscat Dongle,51,10,0
1022,Shine Muscat Dongle,52,10,0
1022,Shine Muscat Dongle,53,10,0
1022,Shine Muscat Dongle,54,10,0
1022,Shine Muscat Dongle,55,10,0
1022,Shine Muscat Dongle,56,10,0
1022,Shine Muscat Dongle,57,10,0
1022,Shine Muscat Dongle,58,10,0
1022,Shine Muscat Dongle,59,10,100
1022,Shine Muscat Dongle,60,10,0
1022,Shine Muscat Dongle,61,10,0
1022,Shine Muscat Dongle,62,10,0
1022,Shine Muscat Dongle,63,10,0
1022,Shine Muscat Dongle,64,10,0
1022,Shine Muscat Dongle,65,10,0
1022,Shine Muscat Dongle,66,10,0
1022,Shine Muscat Dongle,67,10,0
1022,Shine Muscat Dongle,68,10,0
1022,Shine Muscat Dongle,69,10,100
1022,Shine Muscat Dongle,70,10,0
1022,Shine Muscat Dongle,71,10,0
1022,Shine Muscat Dongle,72,10,0
1022,Shine Muscat Dongle,73,10,0
1022,Shine Muscat Dongle,74,10,0
1022,Shine Muscat Dongle,75,10,0
1022,Shine Muscat Dongle,76,10,0
1022,Shine Muscat Dongle,77,10,0
1022,Shine Muscat Dongle,78,10,0
1022,Shine Muscat Dongle,79,10,100
1022,Shine Muscat Dongle,80,10,0
1022,Shine Muscat Dongle,81,10,0
1022,Shine Muscat Dongle,82,10,0
1022,Shine Muscat Dongle,83,10,0
1022,Shine Muscat Dongle,84,10,0
1022,Shine Muscat Dongle,85,10,0
1022,Shine Muscat Dongle,86,10,0
1022,Shine Muscat Dongle,87,10,0
1022,Shine Muscat Dongle,88,10,0
1022,Shine Muscat Dongle,89,10,100
1022,Shine Muscat Dongle,90,10,0
1022,Shine Muscat Dongle,91,10,0
1022,Shine Muscat Dongle,92,10,0
1022,Shine Muscat Dongle,93,10,0
1022,Shine Muscat Dongle,94,10,0
1022,Shine Muscat Dongle,95,10,0
1022,Shine Muscat Dongle,96,10,0
1022,Shine Muscat Dongle,97,10,0
1022,Shine Muscat Dongle,98,10,0
1022,Shine Muscat Dongle,99,10,100
1022,Shine Muscat Dongle,100,10,0
1023,Valkyrie of Red Light,1,10,0
1023,Valkyrie of Red Light,2,10,0
1023,Valkyrie of Red Light,3,10,0
1023,Valkyrie of Red Light,4,10,0
1023,Valkyrie of Red Light,5,10,0
1023,Valkyrie of Red Light,6,10,0
1023,Valkyrie of Red Light,7,10,0
1023,Valkyrie of Red Light,8,10,0
1023,Valkyrie of Red Light,9,10,150
1023,Valkyrie of Red Light,10,10,0
1023,Valkyrie of Red Light,11,10,0
1023,Valkyrie of Red Light,12,10,0
1023,Valkyrie of Red Light,13,10,0
1023,Valkyrie of Red Light,14,10,0
1023,Valkyrie of Red Light,15,10,0
1023,Valkyrie of Red Light,16,10,0
1023,Valkyrie of Red Light,17,10,0
1023,Valkyrie of Red Light,18,10,0
1023,Valkyrie of Red Light,19,10,150
1023,Valkyrie of Red Light,20,10,0
1023,Valkyrie of Red Light,21,10,0
1023,Valkyrie of Red Light,22,10,0
1023,Valkyrie of Red Light,23,10,0
1023,Valkyrie of Red Light,24,10,0
1023,Valkyrie of Red Light,25,10,0
1023,Valkyrie of Red Light,26,10,0
1023,Valkyrie of Red Light,27,10,0
1023,Valkyrie of Red Light,28,10,0
1023,Valkyrie of Red Light,29,10,150
1023,Valkyrie of Red Light,30,10,0
1023,Valkyrie of Red Light,31,10,0
1023,Valkyrie of Red Light,32,10,0
1023,Valkyrie of Red Light,33,10,0
1023,Valkyrie of Red Light,34,10,0
1023,Valkyrie of Red Light,35,10,0
1023,Valkyrie of Red Light,36,10,0
1023,Valkyrie of Red Light,37,10,0
1023,Valkyrie of Red Light,38,10,0
1023,Valkyrie of Red Light,39,10,150
1023,Valkyrie of Red Light,40,10,0
1023,Valkyrie of Red Light,41,10,0
1023,Valkyrie of Red Light,42,10,0
1023,Valkyrie of Red Light,43,10,0
1023,Valkyrie of Red Light,44,10,0
1023,Valkyrie of Red Light,45,10,0
1023,Valkyrie of Red Light,46,10,0
1023,Valkyrie of Red Light,47,10,0
1023,Valkyrie of Red Light,48,10,0
1023,Valkyrie of Red Light,49,10,150
1023,Valkyrie of Red Light,50,10,0
1023,Valkyrie of Red Light,51,10,0
1023,Valkyrie of Red Light,52,10,0
1023,Valkyrie of Red Light,53,10,0
1023,Valkyrie of Red Light,54,10,0
1023,Valkyrie of Red Light,55,10,0
1023,Valkyrie of Red Light,56,10,0
1023,Valkyrie of Red Light,57,10,0
1023,Valkyrie of Red Light,58,10,0
1023,Valkyrie of Red Light,59,10,150
1023,Valkyrie of Red Light,60,10,0
1023,Valkyrie of Red Light,61,10,0
1023,Valkyrie of Red Light,62,10,0
1023,Valkyrie of Red Light,63,10,0
1023,Valkyrie of Red Light,64,10,0
1023,Valkyrie of Red Light,65,10,0
1023,Valkyrie of Red Light,66,10,0
1023,Valkyrie of Red Light,67,10,0
1023,Valkyrie of Red Light,68,10,0
1023,Valkyrie of Red Light,69,10,150
1023,Valkyrie of Red Light,70,10,0
1023,Valkyrie of Red Light,71,10,0
1023,Valkyrie of Red Light,72,10,0
1023,Valkyrie of Red Light,73,10,0
1023,Valkyrie of Red Light,74,10,0
1023,Valkyrie of Red Light,75,10,0
1023,Valkyrie of Red Light,76,10,0
1023,Valkyrie of Red Light,77,10,0
1023,Valkyrie of Red Light,78,10,0
1023,Valkyrie of Red Light,79,10,150
1023,Valkyrie of Red Light,80,10,0
1023,Valkyrie of Red Light,81,10,0
1023,Valkyrie of Red Light,82,10,0
1023,Valkyrie of Red Light,83,10,0
1023,Valkyrie of Red Light,84,10,0
1023,Valkyrie of Red Light,85,10,0
1023,Valkyrie of Red Light,86,10,0
1023,Valkyrie of Red Light,87,10,0
1023,Valkyrie of Red Light,88,10,0
1023,Valkyrie of Red Light,89,10,150
1023,Valkyrie of Red Light,90,10,0
1023,Valkyrie of Red Light,91,10,0
1023,Valkyrie of Red Light,92,10,0
1023,Valkyrie of Red Light,93,10,0
1023,Valkyrie of Red Light,94,10,0
1023,Valkyrie of Red Light,95,10,0
1023,Valkyrie of Red Light,96,10,0
1023,Valkyrie of Red Light,97,10,0
1023,Valkyrie of Red Light,98,10,0
1023,Valkyrie of Red Light,99,10,150
1023,Valkyrie of Red Light,100,10,0
1024,Night Lil' Fenrir,1,10,0
1024,Night Lil' Fenrir,2,10,0
1024,Night Lil' Fenrir,3,10,0
1024,Night Lil' Fenrir,4,10,0
1024,Night Lil' Fenrir,5,10,0
1024,Night Lil' Fenrir,6,10,0
1024,Night Lil' Fenrir,7,10,0
1024,Night Lil' Fenrir,8,10,0
1024,Night Lil' Fenrir,9,10,300
1024,Night Lil' Fenrir,10,10,0
1024,Night Lil' Fenrir,11,10,0
1024,Night Lil' Fenrir,12,10,0
1024,Night Lil' Fenrir,13,10,0
1024,Night Lil' Fenrir,14,10,0
1024,Night Lil' Fenrir,15,10,0
1024,Night Lil' Fenrir,16,10,0
1024,Night Lil' Fenrir,17,10,0
1024,Night Lil' Fenrir,18,10,0
1024,Night Lil' Fenrir,19,10,300
1024,Night Lil' Fenrir,20,10,0
1024,Night Lil' Fenrir,21,10,0
1024,Night Lil' Fenrir,22,10,0
1024,Night Lil' Fenrir,23,10,0
1024,Night Lil' Fenrir,24,10,0
1024,Night Lil' Fenrir,25,10,0
1024,Night Lil' Fenrir,26,10,0
1024,Night Lil' Fenrir,27,10,0
1024,Night Lil' Fenrir,28,10,0
1024,Night Lil' Fenrir,29,10,300
1024,Night Lil' Fenrir,30,10,0
1024,Night Lil' Fenrir,31,10,0
1024,Night Lil' Fenrir,32,10,0
1024,Night Lil' Fenrir,33,10,0
1024,Night Lil' Fenrir,34,10,0
1024,Night Lil' Fenrir,35,10,0
1024,Night Lil' Fenrir,36,10,0
1024,Night Lil' Fenrir,37,10,0
1024,Night Lil' Fenrir,38,10,0
1024,Night Lil' Fenrir,39,10,300
1024,Night Lil' Fenrir,40,10,0
1024,Night Lil' Fenrir,41,10,0
1024,Night Lil' Fenrir,42,10,0
1024,Night Lil' Fenrir,43,10,0
1024,Night Lil' Fenrir,44,10,0
1024,Night Lil' Fenrir,45,10,0
1024,Night Lil' Fenrir,46,10,0
1024,Night Lil' Fenrir,47,10,0
1024,Night Lil' Fenrir,48,10,0
1024,Night Lil' Fenrir,49,10,300
1024,Night Lil' Fenrir,50,10,0
1024,Night Lil' Fenrir,51,10,0
1024,Night Lil' Fenrir,52,10,0
1024,Night Lil' Fenrir,53,10,0
1024,Night Lil' Fenrir,54,10,0
1024,Night Lil' Fenrir,55,10,0
1024,Night Lil' Fenrir,56,10,0
1024,Night Lil' Fenrir,57,10,0
1024,Night Lil' Fenrir,58,10,0
1024,Night Lil' Fenrir,59,10,300
1024,Night Lil' Fenrir,60,10,0
1024,Night Lil' Fenrir,61,10,0
1024,Night Lil' Fenrir,62,10,0
1024,Night Lil' Fenrir,63,10,0
1024,Night Lil' Fenrir,64,10,0
1024,Night Lil' Fenrir,65,10,0
1024,Night Lil' Fenrir,66,10,0
1024,Night Lil' Fenrir,67,10,0
1024,Night Lil' Fenrir,68,10,0
1024,Night Lil' Fenrir,69,10,300
1024,Night Lil' Fenrir,70,10,0
1024,Night Lil' Fenrir,71,10,0
1024,Night Lil' Fenrir,72,10,0
1024,Night Lil' Fenrir,73,10,0
1024,Night Lil' Fenrir,74,10,0
1024,Night Lil' Fenrir,75,10,0
1024,Night Lil' Fenrir,76,10,0
1024,Night Lil' Fenrir,77,10,0
1024,Night Lil' Fenrir,78,10,0
1024,Night Lil' Fenrir,79,10,300
1024,Night Lil' Fenrir,80,10,0
1024,Night Lil' Fenrir,81,10,0
1024,Night Lil' Fenrir,82,10,0
1024,Night Lil' Fenrir,83,10,0
1024,Night Lil' Fenrir,84,10,0
1024,Night Lil' Fenrir,85,10,0
1024,Night Lil' Fenrir,86,10,0
1024,Night Lil' Fenrir,87,10,0
1024,Night Lil' Fenrir,88,10,0
1024,Night Lil' Fenrir,89,10,300
1024,Night Lil' Fenrir,90,10,0
1024,Night Lil' Fenrir,91,10,0
1024,Night Lil' Fenrir,92,10,0
1024,Night Lil' Fenrir,93,10,0
1024,Night Lil' Fenrir,94,10,0
1024,Night Lil' Fenrir,95,10,0
1024,Night Lil' Fenrir,96,10,0
1024,Night Lil' Fenrir,97,10,0
1024,Night Lil' Fenrir,98,10,0
1024,Night Lil' Fenrir,99,10,300
1024,Night Lil' Fenrir,100,10,0
