stage_id,wave,monster1_id,monster1_level,monster1_count,monster2_id,monster2_level,monster2_count,monster3_id,monster3_level,monster3_count,monster4_id,monster4_level,monster4_count,has_boss
185,3,205003,186,1,205002,186,2,,,,,,,0
186,1,204013,187,2,204023,187,2,,,,,,,0
186,2,205001,187,2,205000,187,1,205003,187,1,,,,0
186,3,205006,188,1,,,,,,,,,,1
187,1,204012,188,2,204023,188,2,,,,,,,0
187,2,205001,188,2,205000,188,2,205002,188,1,,,,0
187,3,205004,188,1,,,,,,,,,,0
188,1,205000,189,2,,,,,,,,,,0
188,2,205005,189,1,,,,,,,,,,0
188,3,205005,189,1,,,,,,,,,,0
189,1,204012,190,1,204023,190,1,,,,,,,0
189,2,205001,190,3,205002,190,1,,,,,,,0
189,3,205003,190,2,,,,,,,,,,0
190,1,205001,191,1,205000,191,2,,,,,,,0
190,2,205003,191,1,,,,,,,,,,0
190,3,205003,192,1,205005,192,1,,,,,,,1
191,1,205000,192,1,,,,,,,,,,0
191,2,205005,192,1,,,,,,,,,,0
191,3,205001,192,1,205004,192,1,,,,,,,0
192,1,205000,193,3,,,,,,,,,,0
192,2,205000,193,2,205002,193,1,,,,,,,0
192,3,205000,193,3,205002,193,1,,,,,,,0
193,1,205003,194,1,205002,194,1,,,,,,,0
193,2,205001,194,1,205000,194,1,205002,194,1,,,,0
193,3,205006,195,1,,,,,,,,,,1
194,1,205001,195,1,205000,195,1,,,,,,,0
194,2,205001,195,1,205000,195,1,,,,,,,0
194,3,205003,195,1,205006,195,1,,,,,,,0
195,1,205000,196,2,,,,,,,,,,0
195,2,205001,196,1,205000,196,1,,,,,,,0
195,3,205005,196,2,,,,,,,,,,0
196,1,205001,197,1,205002,197,1,,,,,,,0
196,2,205001,197,2,205003,197,1,,,,,,,0
196,3,205003,198,1,205006,198,1,,,,,,,1
197,1,205001,198,1,205002,198,1,,,,,,,0
197,2,205000,198,3,205005,198,1,,,,,,,0
197,3,205000,198,1,205006,198,1,,,,,,,0
198,1,205004,199,1,,,,,,,,,,0
198,2,205001,199,1,205000,199,1,205004,199,1,,,,0
198,3,205001,199,1,205000,199,1,205004,199,1,,,,0
199,1,205003,200,1,,,,,,,,,,0
199,2,205005,200,1,,,,,,,,,,0
199,3,205006,200,2,,,,,,,,,,0
200,1,205002,201,3,,,,,,,,,,0
200,2,205001,201,2,205000,201,1,,,,,,,0
200,3,205007,202,1,,,,,,,,,,1
201,1,206000,203,3,,,,,,,,,,0
201,2,206001,203,3,,,,,,,,,,0
201,3,206000,203,4,,,,,,,,,,0
202,1,206000,204,3,,,,,,,,,,0
202,2,206001,204,3,,,,,,,,,,0
202,3,206000,204,2,206001,204,2,,,,,,,0
203,1,206000,205,1,206001,205,2,,,,,,,0
203,2,206000,205,1,206001,205,3,,,,,,,0
203,3,206001,206,1,206003,206,1,,,,,,,1
204,1,206002,206,1,,,,,,,,,,0
204,2,206000,206,1,206001,206,2,,,,,,,0
204,3,206002,206,1,206001,206,2,,,,,,,0
205,1,206000,207,3,,,,,,,,,,0
205,2,206000,207,1,206001,207,2,,,,,,,0
205,3,206002,207,1,206001,207,3,,,,,,,0
206,1,206000,208,1,206001,208,2,,,,,,,0
206,2,206000,208,2,206001,208,1,,,,,,,0
206,3,206002,209,1,206003,209,1,,,,,,,1
207,1,206002,209,3,,,,,,,,,,0
207,2,206002,209,1,206001,209,2,,,,,,,0
207,3,206002,209,1,206001,209,3,,,,,,,0
208,1,206000,210,3,,,,,,,,,,0
208,2,206000,210,1,206001,210,2,,,,,,,0
208,3,206000,210,2,206001,210,2,,,,,,,0
209,1,206002,211,3,,,,,,,,,,0
209,2,206000,211,3,,,,,,,,,,0
209,3,206000,211,1,206002,211,2,206001,211,1,,,,0
210,1,206000,212,1,206001,212,2,,,,,,,0
210,2,206000,212,2,206001,212,1,,,,,,,0
210,3,206002,213,1,206003,213,1,,,,,,,1
211,1,204000,214,4,204002,214,3,,,,,,,0
211,2,204010,214,3,204012,214,3,,,,,,,0
211,3,204020,214,4,204022,214,3,,,,,,,0
212,1,204000,215,3,206001,215,2,,,,,,,0
212,2,204002,215,3,206001,215,2,,,,,,,0
212,3,206002,215,2,206001,215,1,,,,,,,0
213,1,206000,216,1,206001,216,2,,,,,,,0
213,2,204020,216,3,204022,216,3,,,,,,,0
213,3,206001,217,2,206003,217,1,,,,,,,1
214,1,204020,217,4,,,,,,,,,,0
214,2,204002,217,3,204022,217,5,,,,,,,0
214,3,206001,217,2,206003,217,1,,,,,,,0
215,1,206003,218,1,,,,,,,,,,0
215,2,206000,218,1,206001,218,2,,,,,,,0
215,3,206001,218,1,206003,218,1,,,,,,,0
216,1,206000,219,1,206001,219,2,,,,,,,0
216,2,206000,219,2,206001,219,1,,,,,,,0
216,3,206000,220,2,206003,220,1,,,,,,,1
217,1,204022,220,5,,,,,,,,,,0
217,2,204000,220,2,204010,220,2,204020,220,3,,,,0
217,3,204002,220,3,204012,220,3,,,,,,,0
218,1,206002,221,2,,,,,,,,,,0
218,2,206002,221,1,206001,221,2,,,,,,,0
218,3,206002,221,1,206003,221,1,,,,,,,0
219,1,204000,222,4,204002,222,3,,,,,,,0
219,2,204010,222,3,204012,222,2,,,,,,,0
219,3,204020,222,4,204022,222,3,,,,,,,0
220,1,206000,223,1,206001,223,1,,,,,,,0
220,2,204002,223,2,204022,223,2,,,,,,,0
220,3,206002,224,1,206001,224,2,206004,224,1,,,,1
221,1,206000,224,2,,,,,,,,,,0
221,2,206000,224,2,206001,224,1,,,,,,,0
221,3,206003,224,1,,,,,,,,,,0
222,1,206000,225,2,,,,,,,,,,0
222,2,206000,225,2,206001,225,1,,,,,,,0
222,3,206002,225,1,206003,225,1,,,,,,,0
223,1,206000,226,2,,,,,,,,,,0
223,2,206003,226,1,,,,,,,,,,0
223,3,206000,227,2,206004,227,1,,,,,,,1
224,1,206000,227,1,206001,227,1,,,,,,,0
224,2,206000,227,1,206001,227,2,,,,,,,0
224,3,206000,227,1,206001,227,2,,,,,,,0
225,1,206000,228,2,,,,,,,,,,0
225,2,206002,228,1,206001,228,1,,,,,,,0
225,3,206002,228,1,206003,228,1,,,,,,,0
226,1,206003,229,1,,,,,,,,,,0
226,2,206001,229,2,,,,,,,,,,0
226,3,206005,230,1,,,,,,,,,,1
227,1,204000,230,4,204002,230,3,,,,,,,0
227,2,204010,230,3,204012,230,4,,,,,,,0
227,3,204020,230,3,204022,230,4,,,,,,,0
228,1,206000,231,1,206003,231,1,,,,,,,0
228,2,204002,231,3,204022,231,3,,,,,,,0
228,3,206002,231,1,206004,231,1,,,,,,,0
229,1,206002,232,2,206001,232,1,,,,,,,0
229,2,206000,232,2,206001,232,1,,,,,,,0
229,3,206000,232,1,206002,232,1,206001,232,1,,,,0
230,1,206003,233,1,,,,,,,,,,0
230,2,204002,233,2,204022,233,2,,,,,,,0
230,3,204012,234,1,206005,234,1,,,,,,,1
231,1,204000,234,3,204002,234,3,,,,,,,0
231,2,204000,234,1,206004,234,1,,,,,,,0
231,3,206002,234,2,206004,234,1,,,,,,,0
232,1,204000,235,3,206001,235,3,,,,,,,0
232,2,204002,235,3,206001,235,3,,,,,,,0
232,3,206002,235,2,206001,235,2,,,,,,,0
233,1,206004,236,1,,,,,,,,,,0
233,2,206003,236,1,,,,,,,,,,0
233,3,206005,237,1,,,,,,,,,,1
234,1,206002,237,2,206001,237,1,,,,,,,0
234,2,204002,237,4,204022,237,3,,,,,,,0
234,3,206001,237,2,206003,237,1,,,,,,,0
235,1,206003,238,1,,,,,,,,,,0
235,2,206000,238,2,206001,238,1,,,,,,,0
235,3,206001,238,1,206003,238,1,,,,,,,0
236,1,206000,239,1,,,,,,,,,,0
236,2,206000,239,2,,,,,,,,,,0
236,3,206000,240,1,206006,240,1,,,,,,,1
237,1,206003,240,1,,,,,,,,,,0
237,2,204002,240,3,204012,240,2,,,,,,,0
237,3,206001,240,2,206003,240,1,,,,,,,0
238,1,206002,241,2,,,,,,,,,,0
238,2,206002,241,1,206001,241,2,,,,,,,0
238,3,206002,241,1,206003,241,1,,,,,,,0
239,1,204002,242,4,206001,242,1,,,,,,,0
239,2,206000,242,2,206004,242,1,,,,,,,0
239,3,206005,242,1,,,,,,,,,,0
240,1,206000,243,1,206001,243,1,,,,,,,0
240,2,204002,243,2,204022,243,1,,,,,,,0
240,3,206000,244,1,206006,244,1,,,,,,,1
241,1,204000,244,3,204002,244,3,,,,,,,0
241,2,204020,244,2,206004,244,1,,,,,,,0
241,3,206002,244,2,206004,244,1,,,,,,,0
242,1,204000,245,2,206001,245,2,,,,,,,0
242,2,204002,245,2,206001,245,2,,,,,,,0
242,3,206002,245,1,206003,245,1,,,,,,,0
243,1,206000,246,1,206004,246,1,,,,,,,0
243,2,206001,246,2,206004,246,1,,,,,,,0
243,3,206006,247,1,,,,,,,,,,1
244,1,206002,247,2,206004,247,1,,,,,,,0
244,2,204002,247,3,204022,247,2,,,,,,,0
244,3,206001,247,1,206003,247,1,,,,,,,0
245,1,206000,248,1,206003,248,1,,,,,,,0
245,2,206000,248,2,206001,248,1,,,,,,,0
245,3,206001,248,1,206005,248,1,,,,,,,0
246,1,206002,249,1,206001,249,1,,,,,,,0
246,2,206001,249,2,206003,249,1,,,,,,,0
246,3,206001,250,2,206006,250,1,,,,,,,1
247,1,206000,250,1,,,,,,,,,,0
247,2,204002,250,2,204012,250,1,,,,,,,0
247,3,206003,250,2,,,,,,,,,,0
248,1,206005,251,1,,,,,,,,,,0
248,2,206000,251,1,206001,251,1,206004,251,1,,,,0
248,3,206000,251,2,206001,251,1,206004,251,1,,,,0
249,1,206002,252,1,206004,252,1,,,,,,,0
249,2,206001,252,1,206005,252,1,,,,,,,0
249,3,206006,252,1,,,,,,,,,,0
250,1,206000,253,3,,,,,,,,,,0
250,2,206000,253,1,206001,253,2,,,,,,,0
250,3,206007,254,1,,,,,,,,,,1
251,1,207000,255,2,,,,,,,,,,0
251,2,207001,255,2,,,,,,,,,,0
251,3,207000,255,3,,,,,,,,,,0
252,1,207000,256,2,,,,,,,,,,0
252,2,207001,256,2,,,,,,,,,,0
252,3,207000,256,2,207001,256,1,,,,,,,0
253,1,207000,257,1,207001,257,1,,,,,,,0
253,2,207001,257,2,,,,,,,,,,0
253,3,207003,258,1,,,,,,,,,,1
254,1,207000,258,3,,,,,,,,,,0
254,2,207001,258,1,207000,258,1,,,,,,,0
254,3,207000,258,1,207001,258,2,,,,,,,0
255,1,207000,259,2,207001,259,1,,,,,,,0
255,2,207000,259,3,,,,,,,,,,0
255,3,207000,259,2,207001,259,1,,,,,,,0
256,1,207000,260,2,207001,260,1,,,,,,,0
256,2,207000,260,2,,,,,,,,,,0
256,3,207003,261,1,207000,261,1,,,,,,,1
257,1,207000,261,2,207002,261,1,,,,,,,0
257,2,207000,261,2,207001,261,1,,,,,,,0
257,3,207000,261,1,207002,261,2,,,,,,,0
258,1,207000,262,2,207002,262,1,,,,,,,0
258,2,207000,262,2,207001,262,1,,,,,,,0
258,3,207000,262,1,207002,262,1,,,,,,,0
259,1,207000,263,2,207001,263,1,,,,,,,0
259,2,207000,263,2,207002,263,1,,,,,,,0
259,3,207000,263,1,207002,263,2,,,,,,,0
260,1,207000,264,2,207002,264,1,,,,,,,0
260,2,207001,264,2,207002,264,1,,,,,,,0
260,3,207003,265,1,207001,265,1,,,,,,,1
261,1,207000,265,1,207002,265,2,,,,,,,0
261,2,207001,265,2,207002,265,1,,,,,,,0
261,3,207001,265,2,207002,265,1,,,,,,,0
262,1,207000,266,2,207001,266,1,,,,,,,0
262,2,207000,266,1,207001,266,2,,,,,,,0
262,3,207000,266,1,207002,266,2,,,,,,,0
263,1,207001,267,2,207002,267,1,,,,,,,0
263,2,207000,267,2,207002,267,1,,,,,,,0
263,3,207001,268,1,207003,268,1,,,,,,,1
264,1,207000,268,1,207001,268,1,207002,268,1,,,,0
264,2,207001,268,2,207002,268,1,,,,,,,0
264,3,207001,268,2,207002,268,1,,,,,,,0
265,1,207003,269,2,,,,,,,,,,0
265,2,207001,269,1,207002,269,2,,,,,,,0
265,3,207001,269,2,207003,269,1,,,,,,,0
266,1,207001,270,2,207002,270,1,,,,,,,0
266,2,207000,270,2,207002,270,1,,,,,,,0
266,3,207001,271,1,207004,271,1,,,,,,,1
267,1,207000,271,1,207001,271,1,207003,271,1,,,,0
267,2,207001,271,2,207002,271,1,,,,,,,0
267,3,207000,271,1,207001,271,1,207002,271,2,,,,0
268,1,207000,272,1,207001,272,1,207002,272,1,,,,0
268,2,207001,272,1,207002,272,2,,,,,,,0
268,3,207000,272,1,207002,272,1,207003,272,1,,,,0
269,1,207003,273,1,207001,273,1,207002,273,1,,,,0
269,2,207001,273,2,207002,273,1,,,,,,,0
269,3,207001,273,1,207002,273,1,207003,273,1,,,,0
270,1,207003,274,1,207000,274,1,207001,274,1,,,,0
270,2,207001,274,1,207002,274,2,,,,,,,0
270,3,207001,275,2,207004,275,1,,,,,,,1
271,1,207003,275,1,207000,275,1,207001,275,1,,,,0
271,2,207000,275,1,207001,275,1,207002,275,1,,,,0
271,3,207003,275,1,207000,275,2,207001,275,1,,,,0
272,1,207000,276,1,207001,276,2,207002,276,1,,,,0
272,2,207000,276,2,207001,276,1,207002,276,1,,,,0
272,3,207003,276,1,207000,276,1,207002,276,3,,,,0
273,1,207000,277,2,207001,277,1,207002,277,1,,,,0
273,2,207000,277,2,207001,277,1,207002,277,1,,,,0
273,3,207000,278,2,207002,278,1,207004,278,1,,,,1
274,1,207004,278,1,207002,278,1,,,,,,,0
274,2,207000,278,1,207001,278,1,207002,278,1,,,,0
274,3,207003,278,1,207002,278,1,,,,,,,0
275,1,207004,279,1,207001,279,1,,,,,,,0
275,2,207002,279,3,,,,,,,,,,0
275,3,207003,279,1,207000,279,1,207002,279,1,,,,0
276,1,207001,280,2,207002,280,1,207003,280,1,,,,0
276,2,207000,280,2,207002,280,2,,,,,,,0
276,3,207005,281,1,207000,281,1,,,,,,,1
277,1,207004,281,1,207002,281,1,,,,,,,0
277,2,207001,281,2,207002,281,2,,,,,,,0
277,3,207004,281,1,207002,281,1,,,,,,,0
278,1,207000,282,2,207002,282,1,207003,282,1,,,,0
278,2,207001,282,2,207002,282,2,,,,,,,0
278,3,207004,282,1,207000,282,1,207002,282,1,,,,0
279,1,207001,283,1,207002,283,2,207003,283,1,,,,0
279,2,207001,283,2,207002,283,2,,,,,,,0
279,3,207000,283,2,207002,283,1,207003,283,1,,,,0
280,1,207001,284,2,207002,284,1,207003,284,1,,,,0
280,2,207001,284,2,207002,284,1,,,,,,,0
280,3,207005,285,1,207003,285,1,207002,285,1,,,,1
281,1,207000,285,3,207002,285,1,207003,285,1,,,,0
281,2,207000,285,1,207001,285,2,207002,285,1,,,,0
281,3,207004,285,2,,,,,,,,,,0
282,1,207004,286,1,207000,286,3,,,,,,,0
282,2,207000,286,2,207002,286,1,207003,286,1,,,,0
282,3,207004,286,1,207002,286,2,,,,,,,0
283,1,207004,287,1,207001,287,1,207002,287,1,,,,0
283,2,207000,287,2,207001,287,1,207002,287,1,,,,0
283,3,207002,288,2,207005,288,1,,,,,,,1
284,1,207004,288,1,207000,288,2,,,,,,,0
284,2,207003,288,1,207000,288,1,207002,288,2,,,,0
284,3,207005,288,1,207002,288,1,,,,,,,0
285,1,207004,289,1,207002,289,1,,,,,,,0
285,2,207003,289,1,207002,289,1,,,,,,,0
285,3,207005,289,1,207000,289,2,207001,289,1,,,,0
286,1,207004,290,1,207003,290,1,207002,290,2,,,,0
286,2,207003,290,1,207001,290,3,,,,,,,0
286,3,207006,291,1,207000,291,2,,,,,,,1
287,1,207005,291,1,207001,291,2,,,,,,,0
287,2,207004,291,1,207000,291,1,,,,,,,0
287,3,207004,291,1,207002,291,2,207003,291,1,,,,0
288,1,207004,292,1,207001,292,1,207002,292,1,,,,0
288,2,207003,292,1,207000,292,1,207002,292,2,,,,0
288,3,207005,292,1,207004,292,1,207002,292,2,,,,0
289,1,207002,293,2,207003,293,1,207004,293,1,,,,0
289,2,207003,293,1,207001,293,1,207002,293,2,,,,0
289,3,207004,293,2,,,,,,,,,,0
290,1,207004,294,1,207005,294,1,,,,,,,0
290,2,207001,294,2,207003,294,1,,,,,,,0
290,3,207000,295,2,207006,295,1,,,,,,,1
291,1,207004,295,1,207003,295,1,207002,295,1,,,,0
291,2,207000,295,3,207005,295,1,,,,,,,0
291,3,207003,295,2,207002,295,2,,,,,,,0
292,1,207000,296,3,207003,296,1,207002,296,1,,,,0
292,2,207000,296,1,207004,296,1,207002,296,2,,,,0
292,3,207005,296,1,207001,296,3,,,,,,,0
293,1,207001,297,1,207002,297,2,207003,297,1,,,,0
293,2,207000,297,2,207004,297,1,207002,297,1,,,,0
293,3,207006,298,1,207004,298,1,,,,,,,1
294,1,207005,298,1,207002,298,3,,,,,,,0
294,2,207003,298,2,207000,298,1,207002,298,1,207001,298,1,0
294,3,207000,298,1,207005,298,1,207001,298,2,,,,0
295,1,207003,299,1,207004,299,1,207001,299,2,,,,0
295,2,207001,299,2,207002,299,1,207003,299,1,,,,0
295,3,207003,299,1,207004,299,1,207000,299,2,,,,0
296,1,207005,300,1,207003,300,1,207002,300,2,,,,0
296,2,207001,300,1,207002,300,1,207003,300,2,,,,0
296,3,207006,301,1,207003,301,1,,,,,,,1
297,1,207005,301,2,,,,,,,,,,0
297,2,207002,301,3,207004,301,1,,,,,,,0
297,3,207004,301,1,207003,301,2,207002,301,1,,,,0
298,1,207003,302,2,207004,302,1,,,,,,,0
298,2,207002,302,2,207001,302,2,207003,302,2,,,,0
298,3,207003,302,1,207005,302,2,,,,,,,0
299,1,207006,303,1,207004,303,1,,,,,,,0
299,2,207004,303,1,207005,303,1,,,,,,,0
299,3,207006,303,1,207002,303,3,,,,,,,0
300,1,207004,304,1,207003,304,1,207005,304,1,,,,0
300,2,207003,304,2,,,,,,,,,,0
300,3,207007,305,1,,,,,,,,,,1
301,1,208000,305,2,,,,,,,,,,0
301,2,208001,305,2,,,,,,,,,,0
301,3,208000,305,2,,,,,,,,,,0
302,1,208000,306,2,,,,,,,,,,0
302,2,208001,306,2,,,,,,,,,,0
302,3,208000,307,2,208001,307,1,,,,,,,1
303,1,208000,307,1,208001,307,1,,,,,,,0
303,2,208001,307,2,,,,,,,,,,0
303,3,208003,307,1,,,,,,,,,,0
304,1,208000,308,2,,,,,,,,,,0
304,2,208001,308,1,208000,308,1,,,,,,,0
304,3,208000,309,1,208001,309,2,,,,,,,1
305,1,208000,309,2,208001,309,1,,,,,,,0
305,2,208000,309,2,,,,,,,,,,0
305,3,208000,309,2,208001,309,1,,,,,,,0
306,1,208000,310,2,208001,310,1,,,,,,,0
306,2,208000,310,2,208001,310,1,,,,,,,0
306,3,208003,311,1,208000,311,1,,,,,,,1
307,1,208000,311,2,208002,311,1,,,,,,,0
307,2,208000,311,2,208001,311,1,,,,,,,0
307,3,208000,311,2,208002,311,1,,,,,,,0
308,1,208000,312,2,208002,312,1,,,,,,,0
308,2,208000,312,2,208001,312,1,,,,,,,0
308,3,208000,313,2,208002,313,1,,,,,,,1
309,1,208000,313,2,208001,313,1,,,,,,,0
309,2,208000,313,2,208002,313,1,,,,,,,0
309,3,208000,313,2,208002,313,1,,,,,,,0
310,1,208000,314,2,208002,314,1,,,,,,,0
310,2,208001,314,2,208002,314,1,,,,,,,0
310,3,208003,315,1,208001,315,1,,,,,,,1
311,1,208000,315,2,208002,315,1,,,,,,,0
311,2,208001,315,2,208001,315,1,,,,,,,0
311,3,208001,315,2,208002,315,1,,,,,,,0
312,1,208001,316,2,208002,316,2,,,,,,,0
312,2,208000,316,2,208002,316,1,,,,,,,0
312,3,208001,317,1,208002,317,2,,,,,,,1
313,1,208001,317,2,208002,317,2,,,,,,,0
313,2,208000,317,3,208002,317,1,,,,,,,0
313,3,208003,317,1,208001,317,1,,,,,,,0
314,1,208000,318,2,208001,318,1,208002,318,1,,,,0
314,2,208001,318,2,208002,318,2,,,,,,,0
314,3,208001,319,2,208002,319,2,,,,,,,1
315,1,208000,319,2,208002,319,1,208003,319,1,,,,0
315,2,208001,319,2,208002,319,2,,,,,,,0
315,3,208001,319,2,208002,319,1,208003,319,1,,,,0
316,1,208001,320,2,208002,320,2,,,,,,,0
316,2,208000,320,3,208002,320,2,,,,,,,0
316,3,208004,321,1,208000,321,2,208001,321,1,,,,1
317,1,208000,321,1,208001,321,2,208003,321,1,,,,0
317,2,208001,321,2,208002,321,1,,,,,,,0
317,3,208000,321,1,208001,321,1,208002,321,3,,,,0
318,1,208000,322,1,208001,322,1,208002,322,2,,,,0
318,2,208001,322,2,208002,322,2,,,,,,,0
318,3,208000,323,2,208002,323,1,208003,323,1,,,,1
319,1,208000,323,2,208001,323,1,208002,323,3,,,,0
319,2,208001,323,2,208002,323,2,,,,,,,0
319,3,208001,323,2,208002,323,1,208003,323,1,,,,0
320,1,208003,324,1,208000,324,2,208001,324,1,,,,0
320,2,208001,324,2,208002,324,2,,,,,,,0
320,3,208004,325,1,208001,325,3,,,,,,,1
321,1,208003,325,1,208000,325,2,208001,325,2,,,,0
321,2,208000,325,1,208001,325,2,208002,325,2,,,,0
321,3,208003,325,1,208000,325,3,208001,325,1,,,,0
322,1,208000,326,3,208001,326,1,208002,326,1,,,,0
322,2,208000,326,2,208001,326,2,208002,326,1,,,,0
322,3,208003,327,1,208000,327,2,208002,327,2,,,,1
323,1,208000,327,1,208001,327,2,208002,327,2,,,,0
323,2,208000,327,1,208001,327,3,208002,327,2,,,,0
323,3,208004,327,1,208000,327,2,208002,327,2,,,,0
324,1,208004,328,1,208001,328,2,208002,328,2,,,,0
324,2,208000,328,1,208001,328,2,208002,328,2,,,,0
324,3,208003,329,1,208001,329,2,208002,329,2,,,,1
325,1,208004,329,1,208003,329,1,,,,,,,0
325,2,208002,329,3,208003,329,1,,,,,,,0
325,3,208004,329,1,208000,329,2,208002,329,2,,,,0
326,1,208001,330,1,208002,330,2,208003,330,1,,,,0
326,2,208000,330,1,208002,330,3,,,,,,,0
326,3,208005,331,1,208002,331,3,,,,,,,1
327,1,208004,331,1,208003,331,1,208002,331,3,,,,0
327,2,208001,331,2,208002,331,3,,,,,,,0
327,3,208004,331,1,208003,331,1,,,,,,,0
328,1,208000,332,2,208002,332,3,208003,332,1,,,,0
328,2,208001,332,2,208002,332,3,,,,,,,0
328,3,208004,333,1,208000,333,3,208002,333,2,,,,1
329,1,208001,333,2,208002,333,3,208003,333,1,,,,0
329,2,208001,333,2,208002,333,4,,,,,,,0
329,3,208000,333,3,208002,333,2,208003,333,1,,,,0
330,1,208001,334,2,208002,334,2,208003,334,1,,,,0
330,2,208001,334,2,208002,334,4,,,,,,,0
330,3,208005,335,1,208003,335,1,208002,335,1,,,,1
331,1,208000,335,2,208002,335,3,208003,335,1,,,,0
331,2,208000,335,2,208001,335,2,208002,335,2,,,,0
331,3,208004,335,2,208001,335,3,208002,335,1,,,,0
332,1,208004,336,1,208000,336,2,208001,336,3,,,,0
332,2,208000,336,3,208002,336,2,208003,336,1,,,,0
332,3,208004,337,2,208002,337,4,,,,,,,1
333,1,208004,337,1,208001,337,3,208002,337,2,,,,0
333,2,208000,337,1,208001,337,2,208002,337,3,,,,0
333,3,208005,337,1,208004,337,1,,,,,,,0
334,1,208004,338,2,208001,338,2,,,,,,,0
334,2,208003,338,1,208000,338,2,208002,338,2,,,,0
334,3,208005,339,1,208001,339,2,208002,339,3,,,,1
335,1,208004,339,2,208002,339,2,,,,,,,0
335,2,208003,339,1,208002,339,4,,,,,,,0
335,3,208005,339,1,208000,339,3,208001,339,3,,,,0
336,1,208004,340,1,208003,340,1,208002,340,4,,,,0
336,2,208003,340,1,208001,340,4,,,,,,,0
336,3,208006,341,1,208000,341,3,,,,,,,1
337,1,208005,341,1,208001,341,4,,,,,,,0
337,2,208004,341,1,208000,341,4,,,,,,,0
337,3,208004,341,1,208002,341,4,208003,341,1,,,,0
338,1,208004,342,1,208001,342,2,208002,342,3,,,,0
338,2,208003,342,1,208000,342,2,208002,342,3,,,,0
338,3,208005,343,1,208004,343,1,,,,,,,1
339,1,208002,343,3,208003,343,2,,,,,,,0
339,2,208003,343,1,208001,343,2,208002,343,3,,,,0
339,3,208004,343,2,208002,343,3,,,,,,,0
340,1,208004,344,1,208005,344,1,208003,344,1,,,,0
340,2,208003,344,2,208001,344,2,,,,,,,0
340,3,208006,345,1,208003,345,1,,,,,,,1
341,1,208004,345,1,208003,345,1,208002,345,1,,,,0
341,2,208000,345,3,208005,345,1,,,,,,,0
341,3,208003,345,2,208001,345,2,208002,345,2,,,,0
342,1,208000,346,2,208001,346,2,208003,346,2,,,,0
342,2,208000,346,3,208004,346,1,208002,346,2,,,,0
342,3,208005,347,2,208001,347,3,,,,,,,1
343,1,208001,347,1,208002,347,3,208003,347,2,,,,0
343,2,208000,347,2,208004,347,1,208002,347,3,,,,0
343,3,208006,347,1,208004,347,1,,,,,,,0
344,1,208005,348,2,208002,348,2,208000,348,2,,,,0
344,2,208000,348,1,208001,348,1,208002,348,1,208003,348,2,0
344,3,208004,349,1,208005,349,1,208001,349,2,,,,1
345,1,208004,349,2,208003,349,1,208001,349,3,,,,0
345,2,208001,349,2,208002,349,1,208003,349,2,,,,0
345,3,208003,349,2,208004,349,1,208000,349,2,,,,0
346,1,208005,350,1,208003,350,2,208002,350,3,,,,0
346,2,208001,350,1,208002,350,2,208003,350,2,,,,0
346,3,208006,351,1,208005,351,1,,,,,,,1
347,1,208005,351,2,208003,351,1,,,,,,,0
347,2,208002,351,2,208001,351,3,208004,351,1,,,,0
347,3,208004,351,2,208003,351,1,208002,351,3,,,,0
348,1,208003,352,3,208004,352,1,208000,352,2,,,,0
348,2,208002,352,2,208001,352,2,208003,352,2,,,,0
348,3,208003,353,1,208005,353,2,,,,,,,1
349,1,208006,353,1,208004,353,1,208005,353,1,,,,0
349,2,208000,353,3,208005,353,2,,,,,,,0
349,3,208006,353,1,208005,353,1,208002,353,3,,,,0
350,1,208004,354,2,208003,354,1,208005,354,1,,,,0
350,2,208001,354,2,208002,354,1,208003,354,3,,,,0
350,3,208007,355,1,,,,,,,,,,1
351,1,209000,355,2,,,,,,,,,,0
351,2,209001,355,2,,,,,,,,,,0
351,3,209000,355,2,,,,,,,,,,0
352,1,209000,356,2,,,,,,,,,,0
352,2,209001,356,2,,,,,,,,,,0
352,3,209000,357,2,209001,357,1,,,,,,,0
353,1,209000,357,1,209001,357,1,,,,,,,0
353,2,209001,357,2,,,,,,,,,,0
353,3,209003,357,1,,,,,,,,,,1
354,1,209000,358,2,,,,,,,,,,0
354,2,209001,358,1,209000,358,1,,,,,,,0
354,3,209000,359,1,209001,359,2,,,,,,,0
355,1,209000,359,2,209001,359,1,,,,,,,0
355,2,209000,359,2,,,,,,,,,,0
355,3,209000,359,2,209001,359,1,,,,,,,0
356,1,209000,360,2,209001,360,1,,,,,,,0
356,2,209000,360,2,209001,360,1,,,,,,,0
356,3,209003,361,1,209000,361,1,,,,,,,1
357,1,209000,361,2,209002,361,1,,,,,,,0
357,2,209000,361,2,209001,361,1,,,,,,,0
357,3,209000,361,2,209002,361,1,,,,,,,0
358,1,209000,362,2,209002,362,1,,,,,,,0
358,2,209000,362,2,209001,362,1,,,,,,,0
358,3,209000,363,2,209002,363,1,,,,,,,0
359,1,209000,363,2,209001,363,1,,,,,,,0
359,2,209000,363,2,209002,363,1,,,,,,,0
359,3,209000,363,2,209002,363,1,,,,,,,0
360,1,209000,364,2,209002,364,1,,,,,,,0
360,2,209001,364,2,209002,364,1,,,,,,,0
360,3,209003,365,1,209001,365,1,,,,,,,1
361,1,209000,365,2,209002,365,1,,,,,,,0
361,2,209001,365,2,209001,365,1,,,,,,,0
