id,level_start,level_end,rune_stone_quantity,crystal_quantity,ncg_quantity,level_up_success_rate
10005,48,48,45,15000,0,10000
10005,49,49,50,20000,0,10000
10005,50,50,300,20000,0,10000
10005,51,51,50,15000,50,10000
10005,52,52,25,15000,0,10000
10005,53,53,25,20000,0,10000
10005,54,54,25,10000,0,10000
10005,55,55,30,15000,0,10000
10005,56,56,35,20000,0,10000
10005,57,57,40,10000,0,10000
10005,58,58,45,15000,0,10000
10005,59,59,50,20000,0,10000
10005,60,60,300,20000,0,10000
10005,61,61,50,15000,0,10000
10005,62,62,25,15000,0,10000
10005,63,63,25,20000,0,10000
10005,64,64,25,10000,0,10000
10005,65,65,30,15000,0,10000
10005,66,66,35,20000,0,10000
10005,67,67,40,10000,0,10000
10005,68,68,45,15000,0,10000
10005,69,69,50,20000,0,10000
10005,70,70,300,20000,0,10000
10005,71,71,45,75000,0,10000
10005,72,72,30,50000,0,10000
10005,73,74,45,75000,0,10000
10005,75,77,60,100000,0,10000
10005,78,79,150,250000,0,10000
10005,80,80,2250,750000,0,10000
10005,81,81,45,75000,0,10000
10005,82,82,30,50000,0,10000
10005,83,84,45,75000,0,10000
10005,85,87,60,100000,0,10000
10005,88,89,150,250000,0,10000
10005,90,90,2250,750000,0,10000
10005,91,91,45,75000,0,10000
10005,92,92,30,50000,0,10000
10005,93,94,45,75000,0,10000
10005,95,97,60,100000,0,10000
10005,98,99,150,250000,0,10000
10005,100,100,2250,750000,0,10000
10005,101,101,45,75000,100,10000
10005,102,102,30,50000,0,10000
10005,103,104,45,75000,0,10000
10005,105,107,60,100000,0,10000
10005,108,109,150,250000,0,10000
10005,110,110,2250,750000,0,10000
10005,111,111,45,75000,0,10000
10005,112,112,30,50000,0,10000
10005,113,114,45,75000,0,10000
10005,115,117,60,100000,0,10000
10005,118,119,150,250000,0,10000
10005,120,120,2250,750000,0,10000
10005,121,121,45,75000,0,10000
10005,122,122,30,50000,0,10000
10005,123,124,45,75000,0,10000
10005,125,127,60,100000,0,10000
10005,128,129,150,250000,0,10000
10005,130,130,2250,750000,0,10000
10005,131,131,60,75000,0,10000
10005,132,132,60,50000,0,10000
10005,133,134,80,75000,0,10000
10005,135,135,3000,100000,0,10000
10005,136,136,40,100000,0,10000
10005,137,137,60,100000,0,10000
10005,138,139,80,250000,0,10000
10005,140,140,3000,750000,0,10000
10005,141,141,40,75000,0,10000
10005,142,142,40,50000,0,10000
10005,143,144,60,75000,0,10000
10005,145,147,80,100000,0,10000
10005,148,149,200,250000,0,10000
10005,150,150,3000,750000,0,10000
10005,151,151,40,75000,150,10000
10005,152,152,40,50000,0,10000
10005,153,154,60,75000,0,10000
10005,155,157,80,100000,0,10000
10005,158,159,200,250000,0,10000
10005,160,160,3000,750000,0,10000
10005,161,161,40,75000,0,10000
10005,162,162,40,50000,0,10000
10005,163,164,60,75000,0,10000
10005,165,167,80,100000,0,10000
10005,168,169,200,250000,0,10000
10005,170,170,3000,750000,0,10000
10005,171,171,40,75000,0,10000
10005,172,172,40,50000,0,10000
10005,173,174,60,75000,0,10000
10005,175,177,80,100000,0,10000
10005,178,179,200,250000,0,10000
10005,180,180,3000,750000,0,10000
10005,181,181,40,75000,0,10000
10005,182,182,40,50000,0,10000
10005,183,184,60,75000,0,10000
10005,185,187,80,100000,0,10000
10005,188,189,200,250000,0,10000
10005,190,190,3000,750000,0,10000
10005,191,191,40,75000,0,10000
10005,192,192,40,50000,0,10000
10005,193,194,60,75000,0,10000
10005,195,197,80,100000,0,10000
10005,198,199,200,250000,0,10000
10005,200,200,3000,750000,0,10000
10005,201,201,100,500000,200,10000
10005,202,202,100,500000,0,10000
10005,203,204,150,750000,0,10000
10005,205,207,200,1000000,0,10000
10005,208,209,500,2500000,0,10000
10005,210,210,6000,7500000,0,10000
10005,211,212,100,500000,0,10000
10005,213,214,150,750000,0,10000
10005,215,217,200,1000000,0,10000
10005,218,219,500,2500000,0,10000
10005,220,220,6000,7500000,0,10000
10005,221,222,100,500000,0,10000
10005,223,224,150,750000,0,10000
10005,225,227,200,1000000,0,10000
10005,228,229,500,2500000,0,10000
10005,230,230,6000,7500000,0,10000
10005,231,232,100,500000,0,10000
10005,233,234,150,750000,0,10000
10005,235,237,200,1000000,0,10000
10005,238,239,500,2500000,0,10000
10005,240,240,6000,7500000,0,10000
10005,241,242,100,500000,0,10000
10005,243,244,150,750000,0,10000
10005,245,247,200,1000000,0,10000
10005,248,249,500,2500000,0,10000
10005,250,250,6000,7500000,0,10000
10005,251,251,100,1000000,250,10000
10005,252,252,100,1000000,0,10000
10005,253,254,150,1500000,0,10000
10005,255,257,200,2000000,0,10000
10005,258,259,500,5000000,0,10000
10005,260,260,6000,15000000,0,10000
10005,261,262,100,1000000,0,10000
10005,263,264,150,1500000,0,10000
10005,265,267,200,2000000,0,10000
10005,268,269,500,5000000,0,10000
10005,270,270,6000,15000000,0,10000
10005,271,272,100,1000000,0,10000
10005,273,274,150,1500000,0,10000
10005,275,277,200,2000000,0,10000
10005,278,279,500,5000000,0,10000
10005,280,280,6000,15000000,0,10000
10005,281,282,100,1000000,0,10000
10005,283,284,150,1500000,0,10000
10005,285,287,200,2000000,0,10000
10005,288,289,500,5000000,0,10000
10005,290,290,6000,15000000,0,10000
10005,291,292,100,1000000,0,10000
10005,293,294,150,1500000,0,10000
10005,295,297,200,2000000,0,10000
10005,298,299,500,5000000,0,10000
10005,300,300,6000,15000000,0,10000
10006,1,1,50,20000,0,10000
10006,2,2,15,30000,0,10000
10006,3,3,20,40000,0,10000
10006,4,4,25,20000,0,10000
10006,5,5,30,30000,0,10000
10006,6,6,35,40000,0,10000
10006,7,7,40,20000,0,10000
10006,8,8,45,30000,0,10000
10006,9,9,50,40000,0,10000
10006,10,10,100,40000,0,10000
10006,11,11,50,30000,0,10000
10006,12,12,15,30000,0,10000
10006,13,13,20,40000,0,10000
10006,14,14,25,20000,0,10000
10006,15,15,30,30000,0,10000
10006,16,16,35,40000,0,10000
10006,17,17,40,20000,0,10000
10006,18,18,45,30000,0,10000
10006,19,19,50,40000,0,10000
10006,20,20,100,40000,0,10000
10006,21,21,50,30000,0,10000
10006,22,22,15,30000,0,10000
10006,23,23,20,40000,0,10000
10006,24,24,25,20000,0,10000
10006,25,25,30,30000,0,10000
10006,26,26,35,40000,0,10000
10006,27,27,40,20000,0,10000
10006,28,28,45,30000,0,10000
10006,29,29,50,40000,0,10000
10006,30,30,100,40000,0,10000
10006,31,31,50,80000,0,10000
10006,32,32,25,80000,0,10000
10006,33,33,25,100000,0,10000
10006,34,34,25,50000,0,10000
10006,35,35,30,80000,0,10000
10006,36,36,35,100000,0,10000
10006,37,37,40,50000,0,10000
10006,38,38,45,80000,0,10000
10006,39,39,50,80000,0,10000
10006,40,40,300,80000,0,10000
10006,41,41,50,50000,0,10000
10006,42,42,25,50000,0,10000
10006,43,43,25,80000,0,10000
10006,44,44,25,50000,0,10000
10006,45,45,30,50000,0,10000
10006,46,46,35,80000,0,10000
10006,47,47,40,50000,0,10000
10006,48,48,45,50000,0,10000
10006,49,49,50,80000,0,10000
10006,50,50,300,80000,0,10000
10006,51,51,50,100000,100,10000
10006,52,52,25,50000,0,10000
10006,53,53,25,80000,0,10000
10006,54,54,25,50000,0,10000
10006,55,55,30,50000,0,10000
10006,56,56,35,80000,0,10000
10006,57,57,40,50000,0,10000
10006,58,58,45,50000,0,10000
10006,59,59,50,80000,0,10000
10006,60,60,300,80000,0,10000
10006,61,61,50,100000,0,10000
10006,62,62,25,50000,0,10000
10006,63,63,25,80000,0,10000
10006,64,64,25,50000,0,10000
10006,65,65,30,50000,0,10000
10006,66,66,35,80000,0,10000
10006,67,67,40,50000,0,10000
10006,68,68,45,50000,0,10000
10006,69,69,50,80000,0,10000
10006,70,70,300,100000,0,10000
10006,71,71,45,75000,0,10000
10006,72,72,30,50000,0,10000
10006,73,74,45,75000,0,10000
10006,75,77,60,100000,0,10000
10006,78,79,150,250000,0,10000
10006,80,80,500,750000,0,10000
10006,81,81,45,75000,0,10000
10006,82,82,30,50000,0,10000
10006,83,84,45,75000,0,10000
10006,85,87,60,100000,0,10000
10006,88,89,150,250000,0,10000
10006,90,90,500,750000,0,10000
10006,91,91,45,75000,0,10000
10006,92,92,30,50000,0,10000
10006,93,94,45,75000,0,10000
10006,95,97,60,100000,0,10000
10006,98,99,150,250000,0,10000
10006,100,100,500,750000,0,10000
10006,101,101,45,75000,200,10000
10006,102,102,30,50000,0,10000
10006,103,104,45,75000,0,10000
10006,105,107,60,100000,0,10000
10006,108,109,150,250000,0,10000
10006,110,110,1000,750000,0,10000
10006,111,111,45,75000,0,10000
10006,112,112,30,50000,0,10000
10006,113,114,45,75000,0,10000
10006,115,117,60,100000,0,10000
10006,118,119,150,250000,0,10000
10006,120,120,1000,750000,0,10000
10006,121,121,45,75000,0,10000
10006,122,122,30,50000,0,10000
10006,123,124,45,75000,0,10000
10006,125,127,60,100000,0,10000
10006,128,129,150,250000,0,10000
10006,130,130,1000,750000,0,10000
10006,131,131,40,75000,0,10000
10006,132,132,40,50000,0,10000
10006,133,134,60,75000,0,10000
10006,135,137,80,100000,0,10000
10006,138,139,200,250000,0,10000
10006,140,140,1000,750000,0,10000
10006,141,141,40,75000,0,10000
10006,142,142,40,50000,0,10000
10006,143,144,60,75000,0,10000
10006,145,147,80,100000,0,10000
10006,148,149,200,250000,0,10000
10006,150,150,1000,750000,0,10000
10006,151,151,40,75000,300,10000
10006,152,152,40,50000,0,10000
10006,153,154,60,75000,0,10000
10006,155,157,80,100000,0,10000
10006,158,159,200,250000,0,10000
10006,160,160,3000,750000,0,10000
10006,161,161,40,75000,0,10000
10006,162,162,40,50000,0,10000
10006,163,164,60,75000,0,10000
10006,165,167,80,100000,0,10000
10006,168,169,200,250000,0,10000
10006,170,170,3000,750000,0,10000
10006,171,171,40,75000,0,10000
10006,172,172,40,50000,0,10000
10006,173,174,60,75000,0,10000
10006,175,177,80,100000,0,10000
10006,178,179,200,250000,0,10000
10006,180,180,3000,750000,0,10000
10006,181,181,40,75000,0,10000
10006,182,182,40,50000,0,10000
10006,183,184,60,75000,0,10000
10006,185,187,80,100000,0,10000
10006,188,189,200,250000,0,10000
10006,190,190,3000,750000,0,10000
10006,191,191,40,75000,0,10000
10006,192,192,40,50000,0,10000
10006,193,194,60,75000,0,10000
10006,195,197,80,100000,0,10000
10006,198,199,200,250000,0,10000
10006,200,200,3000,750000,0,10000
10006,201,201,100,500000,400,10000
10006,202,202,100,500000,0,10000
10006,203,204,150,750000,0,10000
10006,205,207,200,1000000,0,10000
10006,208,209,500,2500000,0,10000
10006,210,210,6000,7500000,0,10000
10006,211,212,100,500000,0,10000
10006,213,214,150,750000,0,10000
10006,215,217,200,1000000,0,10000
10006,218,219,500,2500000,0,10000
10006,220,220,6000,7500000,0,10000
10006,221,222,100,500000,0,10000
10006,223,224,150,750000,0,10000
10006,225,227,200,1000000,0,10000
10006,228,229,500,2500000,0,10000
10006,230,230,6000,7500000,0,10000
10006,231,232,100,500000,0,10000
10006,233,234,150,750000,0,10000
10006,235,237,200,1000000,0,10000
10006,238,239,500,2500000,0,10000
10006,240,240,6000,7500000,0,10000
10006,241,242,100,500000,0,10000
10006,243,244,150,750000,0,10000
10006,245,247,200,1000000,0,10000
10006,248,249,500,2500000,0,10000
10006,250,250,6000,7500000,0,10000
10006,251,251,100,1000000,500,10000
10006,252,252,100,1000000,0,10000
10006,253,254,150,1500000,0,10000
10006,255,257,200,2000000,0,10000
10006,258,259,500,5000000,0,10000
10006,260,260,6000,15000000,0,10000
10006,261,262,100,1000000,0,10000
10006,263,264,150,1500000,0,10000
10006,265,267,200,2000000,0,10000
10006,268,269,500,5000000,0,10000
10006,270,270,6000,15000000,0,10000
10006,271,272,100,1000000,0,10000
10006,273,274,150,1500000,0,10000
10006,275,277,200,2000000,0,10000
10006,278,279,500,5000000,0,10000
10006,280,280,6000,15000000,0,10000
10006,281,282,100,1000000,0,10000
10006,283,284,150,1500000,0,10000
10006,285,287,200,2000000,0,10000
10006,288,289,500,5000000,0,10000
10006,290,290,6000,15000000,0,10000
10006,291,292,100,1000000,0,10000
10006,293,294,150,1500000,0,10000
10006,295,297,200,2000000,0,10000
10006,298,299,500,5000000,0,10000
10006,300,300,6000,15000000,0,10000
10011,1,1,100,2000,0,10000
10011,2,2,15,3000,0,10000
10011,3,3,20,4000,0,10000
10011,4,4,10,2000,0,10000
10011,5,5,15,3000,0,10000
10011,6,6,20,4000,0,10000
10011,7,7,10,2000,0,10000
10011,8,8,15,3000,0,10000
10011,9,9,20,4000,0,10000
10011,10,10,200,4000,0,10000
10011,11,11,10,2000,0,10000
10011,12,12,15,3000,0,10000
10011,13,13,20,4000,0,10000
10011,14,14,10,2000,0,10000
10011,15,15,15,3000,0,10000
10011,16,16,20,4000,0,10000
10011,17,17,10,2000,0,10000
10011,18,18,15,3000,0,10000
10011,19,19,20,4000,0,10000
10011,20,20,200,4000,0,10000
10011,21,21,10,2000,0,10000
10011,22,22,15,3000,0,10000
10011,23,23,20,4000,0,10000
10011,24,24,10,2000,0,10000
10011,25,25,15,3000,0,10000
10011,26,26,20,4000,0,10000
10011,27,27,10,2000,0,10000
10011,28,28,15,3000,0,10000
10011,29,29,20,4000,0,10000
10011,30,30,200,4000,0,10000
10011,31,31,30,10000,0,10000
10011,32,32,45,15000,0,10000
10011,33,33,60,20000,0,10000
10011,34,34,30,10000,0,10000
10011,35,35,45,15000,0,10000
10011,36,36,60,20000,0,10000
10011,37,37,30,10000,0,10000
10011,38,38,45,15000,0,10000
10011,39,39,60,20000,0,10000
10011,40,40,600,20000,0,10000
10011,41,41,30,10000,0,10000
10011,42,42,45,15000,0,10000
10011,43,43,60,20000,0,10000
10011,44,44,30,10000,0,10000
10011,45,45,45,15000,0,10000
10011,46,46,60,20000,0,10000
10011,47,47,30,10000,0,10000
10011,48,48,45,15000,0,10000
10011,49,49,60,20000,0,10000
10011,50,50,600,20000,0,10000
10011,51,51,30,10000,20,10000
10011,52,52,45,15000,0,10000
10011,53,53,60,20000,0,10000
10011,54,54,30,10000,0,10000
10011,55,55,45,15000,0,10000
10011,56,56,60,20000,0,10000
10011,57,57,30,10000,0,10000
10011,58,58,45,15000,0,10000
10011,59,59,60,20000,0,10000
10011,60,60,600,20000,0,10000
10011,61,61,30,10000,20,10000
10011,62,62,45,15000,0,10000
10011,63,63,60,20000,0,10000
10011,64,64,30,10000,0,10000
10011,65,65,45,15000,0,10000
10011,66,66,60,20000,0,10000
10011,67,67,30,10000,0,10000
10011,68,68,45,15000,0,10000
10011,69,69,60,20000,0,10000
10011,70,70,600,20000,0,10000
10011,71,71,60,50000,20,10000
10011,72,72,60,50000,0,10000
10011,73,74,90,75000,0,10000
10011,75,77,120,100000,0,10000
10011,78,79,300,250000,0,10000
10011,80,80,4500,750000,0,10000
10011,81,81,60,50000,20,10000
10011,82,82,60,50000,0,10000
10011,83,84,90,75000,0,10000
10011,85,87,120,100000,0,10000
10011,88,89,300,250000,0,10000
10011,90,90,4500,750000,0,10000
10011,91,91,60,50000,50,10000
10011,92,92,60,50000,0,10000
10011,93,94,90,75000,0,10000
10011,95,97,120,100000,0,10000
10011,98,99,300,250000,0,10000
10011,100,100,4500,750000,0,10000
10011,101,101,60,50000,50,10000
10011,102,102,60,50000,0,10000
10011,103,104,90,75000,0,10000
10011,105,107,120,100000,0,10000
10011,108,109,300,250000,0,10000
10011,110,110,4500,750000,0,10000
10011,111,111,60,50000,50,10000
10011,112,112,60,50000,0,10000
10011,113,114,90,75000,0,10000
10011,115,117,120,100000,0,10000
10011,118,119,300,250000,0,10000
10011,120,120,4500,750000,0,10000
10011,121,121,60,50000,50,10000
10011,122,122,60,50000,0,10000
10011,123,124,90,75000,0,10000
10011,125,125,120,100000,0,10000
10011,126,127,120,400000,0,10000
10011,128,129,300,1000000,0,10000
10011,130,130,4500,3000000,0,10000
10011,131,131,80,200000,50,10000
10011,132,132,120,300000,0,10000
10011,133,134,160,400000,0,10000
10011,135,135,6000,3000000,0,10000
10011,136,136,80,200000,0,10000
10011,137,137,120,300000,0,10000
10011,138,139,160,400000,0,10000
10011,140,140,6000,3000000,0,10000
10011,141,141,80,200000,50,10000
10011,142,142,80,200000,0,10000
10011,143,144,120,300000,0,10000
10011,145,147,160,400000,0,10000
10011,148,149,400,1000000,0,10000
10011,150,150,6000,3000000,0,10000
10011,151,151,80,200000,50,10000
10011,152,152,80,200000,0,10000
10011,153,154,120,300000,0,10000
10011,155,157,160,400000,0,10000
10011,158,159,400,1000000,0,10000
10011,160,160,6000,3000000,0,10000
10011,161,161,80,200000,50,10000
10011,162,162,80,200000,0,10000
10011,163,164,120,300000,0,10000
10011,165,167,160,400000,0,10000
10011,168,169,400,1000000,0,10000
10011,170,170,6000,3000000,0,10000
10011,171,171,80,200000,50,10000
10011,172,172,80,200000,0,10000
10011,173,174,120,300000,0,10000
10011,175,177,160,400000,0,10000
10011,178,179,400,1000000,0,10000
10011,180,180,6000,3000000,0,10000
10011,181,181,80,200000,100,10000
10011,182,182,80,200000,0,10000
10011,183,184,120,300000,0,10000
10011,185,187,160,400000,0,10000
10011,188,189,400,1000000,0,10000
10011,190,190,6000,3000000,0,10000
10011,191,191,80,200000,100,10000
10011,192,192,80,200000,0,10000
10011,193,194,120,300000,0,10000
10011,195,197,160,400000,0,10000
10011,198,199,400,1000000,0,10000
10011,200,200,6000,3000000,0,10000
10011,201,201,100,500000,100,10000
10011,202,202,100,500000,0,10000
10011,203,204,150,750000,0,10000
10011,205,207,200,1000000,0,10000
10011,208,209,500,2500000,0,10000
10011,210,210,12000,7500000,0,10000
10011,211,211,100,500000,100,10000
10011,212,212,100,500000,0,10000
10011,213,214,150,750000,0,10000
10011,215,217,200,1000000,0,10000
10011,218,219,500,2500000,0,10000
10011,220,220,12000,7500000,0,10000
10011,221,221,100,500000,100,10000
10011,222,222,100,500000,0,10000
10011,223,224,150,750000,0,10000
10011,225,227,200,1000000,0,10000
10011,228,229,500,2500000,0,10000
10011,230,230,12000,7500000,0,10000
10011,231,231,100,500000,100,10000
10011,232,232,100,500000,0,10000
10011,233,234,150,750000,0,10000
10011,235,237,200,1000000,0,10000
10011,238,239,500,2500000,0,10000
10011,240,240,12000,7500000,0,10000
10011,241,241,100,500000,100,10000
10011,242,242,100,500000,0,10000
10011,243,244,150,750000,0,10000
10011,245,247,200,1000000,0,10000
10011,248,249,500,2500000,0,10000
10011,250,250,12000,7500000,0,10000
10011,251,251,100,1000000,200,10000
10011,252,252,100,1000000,0,10000
10011,253,254,150,1500000,0,10000
10011,255,257,200,2000000,0,10000
10011,258,259,500,5000000,0,10000
10011,260,260,12000,15000000,0,10000
10011,261,261,100,1000000,200,10000
10011,262,262,100,1000000,0,10000
10011,263,264,150,1500000,0,10000
10011,265,267,200,2000000,0,10000
10011,268,269,500,5000000,0,10000
10011,270,270,12000,15000000,0,10000
10011,271,271,100,1000000,200,10000
10011,272,272,100,1000000,0,10000
10011,273,274,150,1500000,0,10000
10011,275,277,200,2000000,0,10000
10011,278,279,500,5000000,0,10000
10011,280,280,12000,15000000,0,10000
10011,281,281,100,1000000,200,10000
10011,282,282,100,1000000,0,10000
10011,283,284,150,1500000,0,10000
10011,285,287,200,2000000,0,10000
10011,288,289,500,5000000,0,10000
10011,290,290,12000,15000000,0,10000
10011,291,291,100,1000000,200,10000
10011,292,292,100,1000000,0,10000
10011,293,294,150,1500000,0,10000
10011,295,297,200,2000000,0,10000
10011,298,299,500,5000000,0,10000
10011,300,300,12000,15000000,0,10000
10012,1,1,50,5000,0,10000
10012,2,2,8,7500,0,10000
10012,3,3,10,10000,0,10000
10012,4,4,5,5000,0,10000
10012,5,5,8,7500,0,10000
10012,6,6,10,10000,0,10000
10012,7,7,5,5000,0,10000
10012,8,8,8,7500,0,10000
10012,9,9,10,10000,0,10000
10012,10,10,100,100000,0,10000
10012,11,11,5,5000,0,10000
10012,12,12,8,7500,0,10000
10012,13,13,10,10000,0,10000
10012,14,14,5,5000,0,10000
10012,15,15,8,7500,0,10000
10012,16,16,10,10000,0,10000
10012,17,17,5,5000,0,10000
10012,18,18,8,7500,0,10000
10012,19,19,10,10000,0,10000
10012,20,20,100,100000,0,10000
10012,21,21,5,5000,0,10000
10012,22,22,8,7500,0,10000
10012,23,23,10,10000,0,10000
10012,24,24,5,5000,0,10000
10012,25,25,8,7500,0,10000
10012,26,26,10,10000,0,10000
10012,27,27,5,5000,0,10000
10012,28,28,8,7500,0,10000
10012,29,29,10,10000,0,10000
10012,30,30,100,100000,0,10000
10012,31,31,10,20000,0,10000
10012,32,32,15,30000,0,10000
10012,33,33,20,40000,0,10000
10012,34,34,10,20000,0,10000
10012,35,35,15,30000,0,10000
10012,36,36,20,40000,0,10000
10012,37,37,10,20000,0,10000
10012,38,38,15,30000,0,10000
10012,39,39,20,40000,0,10000
10012,40,40,200,200000,0,10000
10012,41,41,10,20000,0,10000
10012,42,42,15,30000,0,10000
10012,43,43,20,40000,0,10000
10012,44,44,10,20000,0,10000
10012,45,45,15,30000,0,10000
10012,46,46,20,40000,0,10000
10012,47,47,10,20000,0,10000
10012,48,48,15,30000,0,10000
10012,49,49,20,40000,0,10000
10012,50,50,200,200000,0,10000
10012,51,51,15,20000,60,10000
10012,52,52,23,30000,0,10000
10012,53,53,30,40000,0,10000
10012,54,54,15,20000,0,10000
10012,55,55,23,30000,0,10000
10012,56,56,30,40000,0,10000
10012,57,57,15,20000,0,10000
10012,58,58,23,30000,0,10000
10012,59,59,30,40000,0,10000
10012,60,60,300,200000,0,10000
10012,61,61,15,20000,60,10000
10012,62,62,23,30000,0,10000
10012,63,63,30,40000,0,10000
10012,64,64,15,20000,0,10000
10012,65,65,23,30000,0,10000
10012,66,66,30,40000,0,10000
10012,67,67,15,20000,0,10000
10012,68,68,23,30000,0,10000
10012,69,69,30,40000,0,10000
10012,70,70,300,200000,0,10000
10012,71,71,20,50000,60,10000
10012,72,72,20,50000,0,10000
10012,73,74,30,75000,0,10000
10012,75,77,40,100000,0,10000
10012,78,79,100,250000,0,10000
10012,80,80,2250,4500000,0,10000
10012,81,81,20,50000,60,10000
10012,82,82,20,50000,0,10000
10012,83,84,30,75000,0,10000
10012,85,87,40,100000,0,10000
10012,88,89,100,250000,0,10000
10012,90,90,2250,4500000,0,10000
10012,91,91,20,50000,150,10000
10012,92,92,20,50000,0,10000
10012,93,94,30,75000,0,10000
10012,95,97,40,100000,0,10000
10012,98,99,100,250000,0,10000
10012,100,100,2250,4500000,0,10000
10012,101,101,30,50000,150,10000
10012,102,102,30,50000,0,10000
10012,103,104,45,75000,0,10000
10012,105,107,60,100000,0,10000
10012,108,109,150,250000,0,10000
10012,110,110,2250,4500000,0,10000
10012,111,111,30,50000,150,10000
10012,112,112,30,50000,0,10000
10012,113,114,45,75000,0,10000
10012,115,117,60,100000,0,10000
10012,118,119,150,250000,0,10000
10012,120,120,2250,4500000,0,10000
10012,121,121,30,50000,150,10000
10012,122,122,30,50000,0,10000
10012,123,124,45,75000,0,10000
10012,125,127,60,100000,0,10000
10012,128,129,150,250000,0,10000
10012,130,130,2250,4500000,0,10000
10012,131,131,40,300000,150,10000
10012,132,132,60,450000,0,10000
10012,133,134,80,600000,0,10000
10012,135,135,3000,15000000,0,10000
10012,136,136,40,300000,0,10000
10012,137,137,60,450000,0,10000
10012,138,139,80,600000,0,10000
10012,140,140,3000,15000000,0,10000
10012,141,141,40,300000,150,10000
10012,142,142,40,300000,0,10000
10012,143,144,60,450000,0,10000
10012,145,147,80,600000,0,10000
10012,148,149,200,1500000,0,10000
10012,150,150,3000,15000000,0,10000
10012,151,151,40,300000,150,10000
10012,152,152,40,300000,0,10000
10012,153,154,60,450000,0,10000
10012,155,157,80,600000,0,10000
10012,158,159,200,1500000,0,10000
10012,160,160,3000,15000000,0,10000
10012,161,161,40,300000,150,10000
10012,162,162,40,300000,0,10000
10012,163,164,60,450000,0,10000
10012,165,167,80,600000,0,10000
10012,168,169,200,1500000,0,10000
10012,170,170,3000,15000000,0,10000
10012,171,171,40,300000,150,10000
10012,172,172,40,300000,0,10000
10012,173,174,60,450000,0,10000
10012,175,177,80,600000,0,10000
10012,178,179,200,1500000,0,10000
10012,180,180,3000,15000000,0,10000
10012,181,181,40,300000,300,10000
10012,182,182,40,300000,0,10000
10012,183,184,60,450000,0,10000
10012,185,187,80,600000,0,10000
10012,188,189,200,1500000,0,10000
10012,190,190,3000,15000000,0,10000
10012,191,191,40,300000,300,10000
10012,192,192,40,300000,0,10000
10012,193,194,60,450000,0,10000
10012,195,197,80,600000,0,10000
10012,198,199,200,1500000,0,10000
10012,200,200,3000,15000000,0,10000
10012,201,201,50,500000,300,10000
10012,202,202,50,500000,0,10000
10012,203,204,75,750000,0,10000
10012,205,207,100,1000000,0,10000
10012,208,209,250,2500000,0,10000
10012,210,210,6000,30000000,0,10000
10012,211,211,50,500000,300,10000
10012,212,212,50,500000,0,10000
10012,213,214,75,750000,0,10000
10012,215,217,100,1000000,0,10000
10012,218,219,250,2500000,0,10000
10012,220,220,6000,30000000,0,10000
10012,221,221,50,500000,300,10000
10012,222,222,50,500000,0,10000
10012,223,224,75,750000,0,10000
10012,225,227,100,1000000,0,10000
10012,228,229,250,2500000,0,10000
10012,230,230,6000,30000000,0,10000
10012,231,231,50,500000,300,10000
10012,232,232,50,500000,0,10000
10012,233,234,75,750000,0,10000
10012,235,237,100,1000000,0,10000
10012,238,239,250,2500000,0,10000
10012,240,240,6000,30000000,0,10000
10012,241,241,50,500000,300,10000
10012,242,242,50,500000,0,10000
10012,243,244,75,750000,0,10000
10012,245,247,100,1000000,0,10000
10012,248,249,250,2500000,0,10000
10012,250,250,6000,30000000,0,10000
10012,251,251,50,500000,600,10000
10012,252,252,50,500000,0,10000
10012,253,254,75,750000,0,10000
10012,255,257,100,1000000,0,10000
10012,258,259,250,2500000,0,10000
10012,260,260,6000,30000000,0,10000
10012,261,261,50,500000,600,10000
10012,262,262,50,500000,0,10000
10012,263,264,75,750000,0,10000
10012,265,267,100,1000000,0,10000
10012,268,269,250,2500000,0,10000
10012,270,270,6000,30000000,0,10000
10012,271,271,50,500000,600,10000
10012,272,272,50,500000,0,10000
10012,273,274,75,750000,0,10000
10012,275,277,100,1000000,0,10000
10012,278,279,250,2500000,0,10000
10012,280,280,6000,30000000,0,10000
10012,281,281,50,500000,600,10000
10012,282,282,50,500000,0,10000
10012,283,284,75,750000,0,10000
10012,285,287,100,1000000,0,10000
10012,288,289,250,2500000,0,10000
10012,290,290,6000,30000000,0,10000
10012,291,291,50,500000,600,10000
10012,292,292,50,500000,0,10000
10012,293,294,75,750000,0,10000
10012,295,297,100,1000000,0,10000
10012,298,299,250,2500000,0,10000
10012,300,300,6000,30000000,0,10000
10013,1,9,10,400000,0,10000
10013,10,10,10,2000000,0,10000
10013,11,19,10,400000,0,10000
10013,20,20,10,2000000,0,10000
10013,21,29,10,400000,0,10000
10013,30,30,10,2000000,0,10000
10013,31,39,30,600000,0,10000
10013,40,40,30,3000000,0,10000
10013,41,49,30,600000,0,10000
10013,50,50,30,3000000,0,10000
10013,51,51,30,600000,100,10000
10013,52,59,30,600000,0,10000
10013,60,60,30,3000000,0,10000
10013,61,61,30,600000,100,10000
10013,62,69,30,600000,0,10000
10013,70,70,30,3000000,0,10000
10013,71,71,40,1000000,150,10000
10013,72,79,40,1000000,0,10000
10013,80,80,40,5000000,0,10000
10013,81,81,40,1000000,150,10000
10013,82,89,40,1000000,0,10000
10013,90,90,40,5000000,0,10000
10013,91,91,40,1000000,150,10000
10013,92,99,40,1000000,0,10000
10013,100,100,40,5000000,0,10000
10013,101,101,40,1000000,200,10000
10013,102,109,40,1000000,0,10000
