rune_id,level,total_cp,stat_type_1,value_1,value_type_1,stat_type_2,value_2,value_type_2,stat_type_3,value_3,value_type3,skillId,cooldown,chance,skill_value,skill_stat_ratio,skill_value_type,stat_reference_type,buff_duration
10002,178,191961,ATK,18282,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,179,194040,ATK,18480,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,180,196119,ATK,18678,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,181,198198,ATK,18876,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,182,200277,ATK,19074,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,183,202356,ATK,19272,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,184,204435,ATK,19470,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,185,206514,ATK,19668,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,186,208593,ATK,19866,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,187,210672,ATK,20064,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,188,212751,ATK,20262,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,189,214830,ATK,20460,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,190,216909,ATK,20658,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,191,218988,ATK,20856,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,192,221067,ATK,21054,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,193,223146,ATK,21252,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,194,225225,ATK,21450,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,195,227304,ATK,21648,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,196,229383,ATK,21846,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,197,231462,ATK,22044,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,198,233541,ATK,22242,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,199,235620,ATK,22440,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,200,237699,ATK,22638,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,201,240219,ATK,22878,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,202,242739,ATK,23118,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,203,245259,ATK,23358,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,204,247779,ATK,23598,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,205,250299,ATK,23838,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,206,252819,ATK,24078,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,207,255339,ATK,24318,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,208,257859,ATK,24558,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,209,260379,ATK,24798,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,210,262899,ATK,25038,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,211,265419,ATK,25278,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,212,267939,ATK,25518,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,213,270459,ATK,25758,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,214,272979,ATK,25998,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,215,275499,ATK,26238,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,216,278019,ATK,26478,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,217,280539,ATK,26718,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,218,283059,ATK,26958,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,219,285579,ATK,27198,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,220,288099,ATK,27438,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,221,290619,ATK,27678,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,222,293139,ATK,27918,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,223,295659,ATK,28158,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,224,298179,ATK,28398,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,225,300699,ATK,28638,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,226,303219,ATK,28878,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,227,305739,ATK,29118,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,228,308259,ATK,29358,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,229,310779,ATK,29598,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,230,313299,ATK,29838,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,231,315819,ATK,30078,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,232,318339,ATK,30318,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,233,320859,ATK,30558,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,234,323379,ATK,30798,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,235,325899,ATK,31038,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,236,328419,ATK,31278,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,237,330939,ATK,31518,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,238,333459,ATK,31758,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,239,335979,ATK,31998,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,240,338499,ATK,32238,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,241,341019,ATK,32478,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,242,343539,ATK,32718,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,243,346059,ATK,32958,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,244,348579,ATK,33198,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,245,351099,ATK,33438,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,246,353619,ATK,33678,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,247,356139,ATK,33918,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,248,358659,ATK,34158,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,249,361179,ATK,34398,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,250,363699,ATK,34638,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,251,367416,ATK,34992,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,252,371133,ATK,35346,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,253,374850,ATK,35700,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,254,378567,ATK,36054,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,255,382284,ATK,36408,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,256,386001,ATK,36762,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,257,389718,ATK,37116,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,258,393435,ATK,37470,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,259,397152,ATK,37824,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,260,400869,ATK,38178,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,261,404586,ATK,38532,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,262,408303,ATK,38886,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,263,412020,ATK,39240,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,264,415737,ATK,39594,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,265,419454,ATK,39948,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,266,423171,ATK,40302,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,267,426888,ATK,40656,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,268,430605,ATK,41010,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,269,434322,ATK,41364,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,270,438039,ATK,41718,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,271,441756,ATK,42072,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,272,445473,ATK,42426,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,273,449190,ATK,42780,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,274,452907,ATK,43134,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,275,456624,ATK,43488,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,276,460341,ATK,43842,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,277,464058,ATK,44196,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,278,467775,ATK,44550,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,279,471492,ATK,44904,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,280,475209,ATK,45258,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,281,478926,ATK,45612,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,282,482643,ATK,45966,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,283,486360,ATK,46320,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,284,490077,ATK,46674,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,285,493794,ATK,47028,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,286,497511,ATK,47382,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,287,501228,ATK,47736,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,288,504945,ATK,48090,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,289,508662,ATK,48444,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,290,512379,ATK,48798,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,291,516096,ATK,49152,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,292,519813,ATK,49506,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,293,523530,ATK,49860,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,294,527247,ATK,50214,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,295,530964,ATK,50568,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,296,534681,ATK,50922,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,297,538398,ATK,51276,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,298,542115,ATK,51630,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,299,545832,ATK,51984,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10002,300,549549,ATK,52338,Add,NONE,0,Add,NONE,0,Add,,,,,,,,
10003,1,11001,ATK,911,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1,Percentage,ATK,Caster,10
10003,2,11242,ATK,931,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1,Percentage,ATK,Caster,10
10003,3,11484,ATK,951,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1,Percentage,ATK,Caster,10
10003,4,11725,ATK,971,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1,Percentage,ATK,Caster,10
10003,5,11967,ATK,991,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.13,Percentage,ATK,Caster,10
10003,6,12208,ATK,1011,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.13,Percentage,ATK,Caster,10
10003,7,12450,ATK,1031,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.13,Percentage,ATK,Caster,10
10003,8,12691,ATK,1051,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.13,Percentage,ATK,Caster,10
10003,9,12933,ATK,1071,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.13,Percentage,ATK,Caster,10
10003,10,13174,ATK,1091,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.26,Percentage,ATK,Caster,10
10003,11,13416,ATK,1111,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.26,Percentage,ATK,Caster,10
10003,12,13657,ATK,1131,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.26,Percentage,ATK,Caster,10
10003,13,13899,ATK,1151,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.26,Percentage,ATK,Caster,10
10003,14,14140,ATK,1171,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.26,Percentage,ATK,Caster,10
10003,15,14382,ATK,1191,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.39,Percentage,ATK,Caster,10
10003,16,14623,ATK,1211,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.39,Percentage,ATK,Caster,10
10003,17,14865,ATK,1231,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.39,Percentage,ATK,Caster,10
10003,18,15106,ATK,1251,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.39,Percentage,ATK,Caster,10
10003,19,15348,ATK,1271,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.39,Percentage,ATK,Caster,10
10003,20,15589,ATK,1291,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.52,Percentage,ATK,Caster,10
10003,21,15831,ATK,1311,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.52,Percentage,ATK,Caster,10
10003,22,16072,ATK,1331,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.52,Percentage,ATK,Caster,10
10003,23,16314,ATK,1351,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.52,Percentage,ATK,Caster,10
10003,24,16555,ATK,1371,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.52,Percentage,ATK,Caster,10
10003,25,16797,ATK,1391,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.65,Percentage,ATK,Caster,10
10003,26,17038,ATK,1411,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.65,Percentage,ATK,Caster,10
10003,27,17280,ATK,1431,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.65,Percentage,ATK,Caster,10
10003,28,17521,ATK,1451,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.65,Percentage,ATK,Caster,10
10003,29,17763,ATK,1471,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.65,Percentage,ATK,Caster,10
10003,30,18004,ATK,1491,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.78,Percentage,ATK,Caster,10
10003,31,18246,ATK,1511,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.78,Percentage,ATK,Caster,10
10003,32,18487,ATK,1531,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.78,Percentage,ATK,Caster,10
10003,33,18729,ATK,1551,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.78,Percentage,ATK,Caster,10
10003,34,18970,ATK,1571,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.78,Percentage,ATK,Caster,10
10003,35,19212,ATK,1591,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.91,Percentage,ATK,Caster,10
10003,36,19453,ATK,1611,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.91,Percentage,ATK,Caster,10
10003,37,19695,ATK,1631,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.91,Percentage,ATK,Caster,10
10003,38,19936,ATK,1651,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.91,Percentage,ATK,Caster,10
10003,39,20178,ATK,1671,Add,NONE,0,Add,NONE,0,Add,600001,10,20,1.91,Percentage,ATK,Caster,10
10003,40,20419,ATK,1691,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.01,Percentage,ATK,Caster,10
10003,41,20661,ATK,1711,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.01,Percentage,ATK,Caster,10
10003,42,20902,ATK,1731,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.01,Percentage,ATK,Caster,10
10003,43,21144,ATK,1751,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.01,Percentage,ATK,Caster,10
10003,44,21385,ATK,1771,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.01,Percentage,ATK,Caster,10
10003,45,21627,ATK,1791,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.11,Percentage,ATK,Caster,10
10003,46,21868,ATK,1811,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.11,Percentage,ATK,Caster,10
10003,47,22110,ATK,1831,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.11,Percentage,ATK,Caster,10
10003,48,22351,ATK,1851,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.11,Percentage,ATK,Caster,10
10003,49,22593,ATK,1871,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.11,Percentage,ATK,Caster,10
10003,50,22834,ATK,1891,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.21,Percentage,ATK,Caster,10
10003,51,23535,ATK,1949,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.21,Percentage,ATK,Caster,10
10003,52,24235,ATK,2007,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.21,Percentage,ATK,Caster,10
10003,53,24935,ATK,2065,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.21,Percentage,ATK,Caster,10
10003,54,25636,ATK,2123,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.21,Percentage,ATK,Caster,10
10003,55,26336,ATK,2181,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.31,Percentage,ATK,Caster,10
10003,56,27036,ATK,2239,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.31,Percentage,ATK,Caster,10
10003,57,27737,ATK,2297,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.31,Percentage,ATK,Caster,10
10003,58,28437,ATK,2355,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.31,Percentage,ATK,Caster,10
10003,59,29137,ATK,2413,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.31,Percentage,ATK,Caster,10
10003,60,29838,ATK,2471,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.41,Percentage,ATK,Caster,10
10003,61,30538,ATK,2529,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.41,Percentage,ATK,Caster,10
10003,62,31239,ATK,2587,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.41,Percentage,ATK,Caster,10
10003,63,31939,ATK,2645,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.41,Percentage,ATK,Caster,10
10003,64,32639,ATK,2703,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.41,Percentage,ATK,Caster,10
10003,65,33340,ATK,2761,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.51,Percentage,ATK,Caster,10
10003,66,34040,ATK,2819,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.51,Percentage,ATK,Caster,10
10003,67,34740,ATK,2877,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.51,Percentage,ATK,Caster,10
10003,68,35441,ATK,2935,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.51,Percentage,ATK,Caster,10
10003,69,36141,ATK,2993,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.51,Percentage,ATK,Caster,10
10003,70,36841,ATK,3051,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.61,Percentage,ATK,Caster,10
10003,71,37542,ATK,3109,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.61,Percentage,ATK,Caster,10
10003,72,38242,ATK,3167,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.61,Percentage,ATK,Caster,10
10003,73,38942,ATK,3225,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.61,Percentage,ATK,Caster,10
10003,74,39643,ATK,3283,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.61,Percentage,ATK,Caster,10
10003,75,40343,ATK,3341,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.71,Percentage,ATK,Caster,10
10003,76,41043,ATK,3399,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.71,Percentage,ATK,Caster,10
10003,77,41744,ATK,3457,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.71,Percentage,ATK,Caster,10
10003,78,42444,ATK,3515,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.71,Percentage,ATK,Caster,10
10003,79,43144,ATK,3573,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.71,Percentage,ATK,Caster,10
10003,80,43845,ATK,3631,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.81,Percentage,ATK,Caster,10
10003,81,44545,ATK,3689,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.81,Percentage,ATK,Caster,10
10003,82,45246,ATK,3747,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.81,Percentage,ATK,Caster,10
10003,83,45946,ATK,3805,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.81,Percentage,ATK,Caster,10
10003,84,46646,ATK,3863,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.81,Percentage,ATK,Caster,10
10003,85,47347,ATK,3921,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.89,Percentage,ATK,Caster,10
10003,86,48047,ATK,3979,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.89,Percentage,ATK,Caster,10
10003,87,48747,ATK,4037,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.89,Percentage,ATK,Caster,10
10003,88,49448,ATK,4095,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.89,Percentage,ATK,Caster,10
10003,89,50148,ATK,4153,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.89,Percentage,ATK,Caster,10
10003,90,50848,ATK,4211,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.97,Percentage,ATK,Caster,10
10003,91,51549,ATK,4269,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.97,Percentage,ATK,Caster,10
10003,92,52249,ATK,4327,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.97,Percentage,ATK,Caster,10
10003,93,52949,ATK,4385,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.97,Percentage,ATK,Caster,10
10003,94,53650,ATK,4443,Add,NONE,0,Add,NONE,0,Add,600001,10,20,2.97,Percentage,ATK,Caster,10
10003,95,54350,ATK,4501,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.05,Percentage,ATK,Caster,10
10003,96,55050,ATK,4559,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.05,Percentage,ATK,Caster,10
10003,97,55751,ATK,4617,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.05,Percentage,ATK,Caster,10
10003,98,56451,ATK,4675,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.05,Percentage,ATK,Caster,10
10003,99,57151,ATK,4733,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.05,Percentage,ATK,Caster,10
10003,100,57852,ATK,4791,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.13,Percentage,ATK,Caster,10
10003,101,58987,ATK,4885,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.13,Percentage,ATK,Caster,10
10003,102,60122,ATK,4979,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.13,Percentage,ATK,Caster,10
10003,103,61257,ATK,5073,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.13,Percentage,ATK,Caster,10
10003,104,62392,ATK,5167,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.13,Percentage,ATK,Caster,10
10003,105,63527,ATK,5261,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.21,Percentage,ATK,Caster,10
10003,106,64662,ATK,5355,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.21,Percentage,ATK,Caster,10
10003,107,65797,ATK,5449,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.21,Percentage,ATK,Caster,10
10003,108,66932,ATK,5543,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.21,Percentage,ATK,Caster,10
10003,109,68067,ATK,5637,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.21,Percentage,ATK,Caster,10
10003,110,69202,ATK,5731,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.29,Percentage,ATK,Caster,10
10003,111,70337,ATK,5825,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.29,Percentage,ATK,Caster,10
10003,112,71472,ATK,5919,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.29,Percentage,ATK,Caster,10
10003,113,72607,ATK,6013,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.29,Percentage,ATK,Caster,10
10003,114,73743,ATK,6107,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.29,Percentage,ATK,Caster,10
10003,115,74878,ATK,6201,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.37,Percentage,ATK,Caster,10
10003,116,76013,ATK,6295,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.37,Percentage,ATK,Caster,10
10003,117,77148,ATK,6389,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.37,Percentage,ATK,Caster,10
10003,118,78283,ATK,6483,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.37,Percentage,ATK,Caster,10
10003,119,79418,ATK,6577,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.37,Percentage,ATK,Caster,10
10003,120,80553,ATK,6671,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.45,Percentage,ATK,Caster,10
10003,121,81688,ATK,6765,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.45,Percentage,ATK,Caster,10
10003,122,82823,ATK,6859,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.45,Percentage,ATK,Caster,10
10003,123,83958,ATK,6953,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.45,Percentage,ATK,Caster,10
10003,124,85093,ATK,7047,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.45,Percentage,ATK,Caster,10
10003,125,86228,ATK,7141,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.53,Percentage,ATK,Caster,10
10003,126,87363,ATK,7235,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.53,Percentage,ATK,Caster,10
10003,127,88498,ATK,7329,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.53,Percentage,ATK,Caster,10
10003,128,89633,ATK,7423,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.53,Percentage,ATK,Caster,10
10003,129,90768,ATK,7517,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.53,Percentage,ATK,Caster,10
10003,130,91903,ATK,7611,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.61,Percentage,ATK,Caster,10
10003,131,93038,ATK,7705,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.61,Percentage,ATK,Caster,10
10003,132,94173,ATK,7799,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.61,Percentage,ATK,Caster,10
10003,133,95308,ATK,7893,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.61,Percentage,ATK,Caster,10
10003,134,96444,ATK,7987,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.61,Percentage,ATK,Caster,10
10003,135,97579,ATK,8081,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.69,Percentage,ATK,Caster,10
10003,136,98714,ATK,8175,Add,NONE,0,Add,NONE,0,Add,600001,10,20,3.69,Percentage,ATK,Caster,10
